rac_id,prod_id,comp_id,return_qty,return_amount,return_reason
5207,36,,1,3555.35,Wrong Size
5208,2,,1,3500,Wheel Failure
5209,62,,1,6693.46,Warranty Replacement
5210,34,,1,6252.94,Damaged in Shipping
5211,40,,1,4379.56,Damaged in Shipping
5212,13,,1,6177,Wrong Size
5213,41,,1,4535.45,Wrong Size
5214,23,,1,4574.96,Wrong Size
5215,8,,1,6868.79,Broken Frame
5216,32,,1,4712.7,Customer Changed Mind
5217,21,224,1,6167.24,Wrong Size
5218,20,,1,4238.94,Broken Frame
5219,15,,1,8042.64,Wrong Size
5220,53,,1,7565.66,Customer Changed Mind
5221,47,119,1,4213.91,Defective Component
5222,31,,1,4705.77,Damaged in Shipping
5223,50,251,1,5946.59,Customer Changed Mind
5224,7,,1,4491.34,Paint Defect
5225,18,,1,4399.5,Broken Frame
5226,30,,1,4524,Customer Changed Mind
5227,20,,1,4188.95,Warranty Replacement
5228,48,59,1,5698.55,Faulty Brake
5229,6,147,1,2066.99,Wrong Size
5230,16,,1,5271.99,Fork Issue / Leaking
5231,32,,1,4678.96,Damaged in Shipping
5232,20,50,1,4218.95,Paint Defect
5233,34,,1,5899,Paint Defect
5234,24,,1,7879.94,Fork Issue / Leaking
5235,59,,1,4645.99,Paint Defect
5236,13,,1,6032,Paint Defect
5237,58,,1,3996.06,Paint Defect
5238,62,123,1,6646.65,Wrong Size
5239,41,,1,4470.96,Wheel Failure
5240,31,134,1,4761.39,Faulty Brake
5241,7,,1,4573.04,Damaged in Shipping
5242,1,,1,6134.96,Wrong Size
5243,1,66,1,6326.68,Damaged in Shipping
5244,51,,1,3894.43,Warranty Replacement
5245,5,44,1,3620.23,Defective Component
5246,42,,1,5242.5,Wheel Failure
5247,8,,1,6901.19,Faulty Brake
5248,3,,1,5801.45,Broken Frame
5249,67,29,1,4045.94,Damaged in Shipping
5250,40,,1,4450.94,Customer Changed Mind
5251,35,,1,4158.96,Paint Defect
5252,67,22,1,4045.94,Faulty Brake
5253,46,,1,5591.03,Wrong Size
5254,17,,1,5613.65,Fork Issue / Leaking
5255,64,,1,3600,Paint Defect
5256,20,,1,4278.93,Paint Defect
5257,39,,1,5406.96,Customer Changed Mind
5258,43,,1,3390.94,Wheel Failure
5259,13,,1,6148,Paint Defect
5260,58,70,1,4000.73,Defective Component
5261,1,,1,6252.94,Customer Changed Mind
5262,59,272,1,4971.21,Broken Frame
5263,33,,1,5085.6,Damaged in Shipping
5264,47,,1,4310.37,Faulty Brake
5265,51,,1,3673.99,Warranty Replacement
5266,47,,1,4260.13,Damaged in Shipping
5267,48,128,1,5725.43,Damaged in Shipping
5268,66,,1,3619.94,Defective Component
5269,58,,1,4000.73,Damaged in Shipping
5270,63,,1,1961,Wrong Size
5271,37,,1,3129.36,Wrong Size
5272,11,,1,4927.95,Faulty Brake
5273,53,,1,8057.43,Warranty Replacement
5274,36,228,1,3614.33,Faulty Brake
5275,26,,1,3274.65,Warranty Replacement
5276,12,,1,5830,Fork Issue / Leaking
5277,49,,1,4887.22,Customer Changed Mind
5278,53,,1,8085.8,Wheel Failure
5279,45,,1,5005.98,Warranty Replacement
5280,29,,1,3799,Defective Component
5281,44,,1,6778.7,Broken Frame
5282,49,,1,4959.74,Paint Defect
5283,21,231,1,6057.06,Customer Changed Mind
5284,8,,1,6868.79,Faulty Brake
5285,42,,1,5200,Wheel Failure
5286,21,,1,6146.94,Fork Issue / Leaking
5287,31,45,1,4627.9,Broken Frame
5288,8,,1,6868.79,Wrong Size
5289,65,,1,4679.4,Fork Issue / Leaking
5290,13,,1,6177,Faulty Brake
5291,56,,1,4504.99,Broken Frame
5292,69,150,1,4238.94,Defective Component
5293,47,202,1,4179.75,Warranty Replacement
5294,44,,1,6669.99,Warranty Replacement
5295,7,,1,4557.99,Customer Changed Mind
5296,42,,1,5362.5,Paint Defect
5297,3,218,1,5806.94,Wheel Failure
5298,68,,1,4273.93,Customer Changed Mind
5299,61,,1,4471.94,Fork Issue / Leaking
5300,26,,1,3247.84,Customer Changed Mind
5301,40,,1,4199,Paint Defect
5302,2,242,1,3500,Defective Component
5303,19,,1,4526.25,Damaged in Shipping
5304,44,58,1,6395,Damaged in Shipping
5305,1,,1,6273.59,Broken Frame
5306,44,,1,6746.73,Fork Issue / Leaking
5307,49,,1,5018.23,Wheel Failure
5308,11,54,1,4982,Paint Defect
5309,38,,1,4640.95,Warranty Replacement
5310,59,,1,4831.83,Broken Frame
5311,25,,1,4941.03,Damaged in Shipping
5312,5,159,1,3724.66,Customer Changed Mind
5313,7,,1,4504.24,Damaged in Shipping
5314,28,,1,4159.99,Faulty Brake
5315,48,73,1,5698.55,Damaged in Shipping
5316,37,,1,3219.63,Warranty Replacement
5317,44,,1,6842.65,Fork Issue / Leaking
5318,26,93,1,3286.14,Paint Defect
5319,22,,1,7717.16,Warranty Replacement
5320,5,5,1,3630.67,Defective Component
5321,12,,1,5885,Damaged in Shipping
5322,7,,1,4579.49,Broken Frame
5323,64,,1,3798,Wrong Size
5324,37,,1,3174.5,Broken Frame
5325,64,,1,3861,Paint Defect
5326,37,,1,3174.5,Wheel Failure
5327,10,,1,5379.45,Faulty Brake
5328,43,64,1,3199,Damaged in Shipping
5329,28,,1,4274.99,Customer Changed Mind
5330,4,,1,4018.48,Damaged in Shipping
5331,4,243,1,4085.14,Faulty Brake
5332,66,,1,3534.96,Fork Issue / Leaking
5333,57,143,1,2286.96,Warranty Replacement
5334,45,,1,5017.84,Defective Component
5335,6,,1,2073.81,Defective Component
5336,12,217,1,5736.5,Fork Issue / Leaking
5337,14,,1,8460,Broken Frame
5338,36,,1,3605.9,Faulty Brake
5339,4,,1,4037.53,Damaged in Shipping
5340,29,,1,3950.96,Damaged in Shipping
5341,48,,1,5671.67,Faulty Brake
5342,6,,1,2073.81,Broken Frame
5343,48,,1,5375.99,Wheel Failure
5344,43,,1,3430.93,Broken Frame
5345,30,,1,4556.63,Defective Component
5346,58,,1,3905.39,Fork Issue / Leaking
5347,53,,1,7868.29,Customer Changed Mind
5348,43,,1,3326.96,Wheel Failure
5349,34,53,1,6252.94,Damaged in Shipping
5350,60,,1,4238.94,Faulty Brake
5351,5,,1,3733.36,Damaged in Shipping
5352,34,,1,6252.94,Fork Issue / Leaking
5353,16,,1,5271.99,Broken Frame
5354,44,102,1,6705.16,Broken Frame
5355,48,,1,5765.75,Wrong Size
5356,13,255,1,6032,Wheel Failure
5357,41,,1,4594.56,Fork Issue / Leaking
5358,64,,1,3754.8,Paint Defect
5359,22,,1,7750.45,Warranty Replacement
5360,35,172,1,4273.93,Defective Component
5361,50,,1,5851.22,Damaged in Shipping
5362,54,,1,5656.41,Wheel Failure
5363,60,,1,4288.93,Faulty Brake
5364,14,,1,8448,Defective Component
5365,50,,1,5834.39,Fork Issue / Leaking
5366,7,,1,4557.99,Wrong Size
5367,18,,1,4386.9,Customer Changed Mind
5368,24,,1,7879.94,Broken Frame
5369,4,,1,4070.86,Paint Defect
5370,58,,1,3944.65,Fork Issue / Leaking
5371,56,,1,4797.81,Fork Issue / Leaking
5372,53,,1,8019.6,Warranty Replacement
5373,22,194,1,7824.44,Damaged in Shipping
5374,33,,1,5134.15,Broken Frame
5375,23,,1,4706.93,Wheel Failure
5376,20,,1,4238.94,Faulty Brake
5377,2,,1,3753.75,Broken Frame
5378,18,,1,4494,Faulty Brake
5379,64,,1,3744,Warranty Replacement
5380,42,,1,5350,Wrong Size
5381,16,,1,5271.99,Wrong Size
5382,38,,1,4574.96,Customer Changed Mind
5383,39,,1,5575.93,Fork Issue / Leaking
5384,14,,1,8480,Warranty Replacement
5385,59,,1,4924.75,Customer Changed Mind
5386,47,,1,4260.13,Wheel Failure
5387,50,,1,5946.59,Faulty Brake
5388,11,,1,4700,Broken Frame
5389,58,,1,3739,Broken Frame
5390,15,113,1,8131.19,Broken Frame
5391,48,55,1,5698.55,Damaged in Shipping
5392,39,,1,5406.96,Wheel Failure
5393,49,,1,4901.25,Warranty Replacement
5394,67,61,1,3968.06,Warranty Replacement
5395,65,,1,4664,Damaged in Shipping
5396,3,,1,5828.94,Wrong Size
5397,60,,1,4238.94,Defective Component
5398,34,,1,6223.45,Wheel Failure
5399,32,110,1,4499,Paint Defect
5400,63,,1,1924,Customer Changed Mind
5401,58,,1,4010.08,Fork Issue / Leaking
5402,2,,1,3745,Fork Issue / Leaking
5403,27,,1,4534.52,Wrong Size
5404,5,,1,3675.93,Wrong Size
5405,25,,1,5036.05,Paint Defect
5406,28,,1,4239.99,Wrong Size
5407,46,,1,5698.55,Fork Issue / Leaking
5408,60,155,1,3999,Warranty Replacement
5409,18,,1,4200,Fork Issue / Leaking
5410,40,,1,4398.45,Customer Changed Mind
5411,69,,1,4258.94,Defective Component
5412,66,,1,3534.96,Customer Changed Mind
5413,22,,1,7842.94,Damaged in Shipping
5414,67,,1,3799,Wrong Size
5415,61,,1,4398.45,Customer Changed Mind
5416,3,,1,5499,Defective Component
5417,25,,1,4976.66,Warranty Replacement
5418,43,,1,3336.56,Wheel Failure
5419,34,39,1,6223.45,Paint Defect
5420,3,101,1,5765.7,Damaged in Shipping
5421,34,140,1,6223.45,Broken Frame
5422,30,175,1,4524,Faulty Brake
5423,15,,1,8042.64,Defective Component
5424,47,,1,4295.3,Wrong Size
5425,45,,1,5029.7,Customer Changed Mind
5426,19,,1,4526.25,Paint Defect
5427,17,,1,5547.46,Customer Changed Mind
5428,54,,1,5882.67,Customer Changed Mind
5429,46,122,1,5671.67,Warranty Replacement
5430,62,,1,6693.46,Customer Changed Mind
5431,16,,1,5482.87,Faulty Brake
5432,22,274,1,7842.94,Warranty Replacement
5433,45,,1,5029.7,Customer Changed Mind
5434,39,,1,5556.43,Broken Frame
5435,24,,1,7399,Wrong Size
5436,16,,1,5654.21,Wrong Size
5437,63,,1,1970.25,Warranty Replacement
5438,29,,1,4060.18,Broken Frame
5439,46,,1,5745.59,Wrong Size
5440,37,,1,3219.63,Warranty Replacement
5441,14,,1,8480,Defective Component
5442,22,,1,7399,Fork Issue / Leaking
5443,24,,1,7879.94,Damaged in Shipping
5444,43,,1,3422.93,Fork Issue / Leaking
5445,28,,1,4279.99,Customer Changed Mind
5446,31,,1,4716.89,Warranty Replacement
5447,14,,1,8448,Damaged in Shipping
5448,10,,1,5404.94,Fork Issue / Leaking
5449,6,,1,2073.81,Customer Changed Mind
5450,64,,1,3600,Damaged in Shipping
5451,26,145,1,3258.56,Customer Changed Mind
5452,64,,1,3861,Faulty Brake
5453,51,,1,3894.43,Damaged in Shipping
5454,66,,1,3594.44,Defective Component
5455,68,,1,4238.94,Wheel Failure
5456,21,245,1,6167.24,Broken Frame
5457,31,,1,4739.14,Broken Frame
5458,47,,1,4260.13,Broken Frame
5459,41,218,1,4470.96,Paint Defect
5460,53,,1,8019.6,Defective Component
5461,11,,1,4982,Fork Issue / Leaking
5462,4,,1,3961.35,Customer Changed Mind
5463,65,59,1,4664,Defective Component
5464,42,,1,5000,Wrong Size
5465,19,,1,4483.75,Broken Frame
5466,40,,1,4199,Warranty Replacement
5467,47,,1,4280.22,Paint Defect
5468,11,,1,4927.95,Warranty Replacement
5469,22,,1,7728.26,Warranty Replacement
5470,65,,1,4576,Customer Changed Mind
5471,15,,1,8007.99,Damaged in Shipping
5472,23,,1,4662.94,Damaged in Shipping
5473,3,,1,5856.44,Paint Defect
5474,58,221,1,3888.56,Wrong Size
5475,29,,1,4026.94,Fork Issue / Leaking
5476,17,,1,5295.9,Wrong Size
5477,62,,1,6240.99,Fork Issue / Leaking
5478,26,,1,3274.65,Paint Defect
5479,54,243,1,5930.75,Warranty Replacement
5480,61,,1,4379.56,Wrong Size
5481,55,11,1,3417.67,Fork Issue / Leaking
5482,59,40,1,4845.77,Paint Defect
5483,38,,1,4399,Wheel Failure
5484,5,,1,3689.85,Customer Changed Mind
5485,51,,1,3820.95,Defective Component
5486,29,,1,4026.94,Customer Changed Mind
5487,34,,1,6134.96,Damaged in Shipping
5488,19,,1,4526.25,Defective Component
5489,23,,1,4706.93,Wheel Failure
5490,23,,1,4574.96,Faulty Brake
5491,56,178,1,4831.6,Wheel Failure
5492,20,,1,4158.96,Wrong Size
5493,11,2,1,4982,Wheel Failure
5494,49,,1,4983.14,Wrong Size
5495,6,,1,2076.74,Warranty Replacement
5496,12,,1,5720,Fork Issue / Leaking
5497,30,,1,4611,Broken Frame
5498,44,,1,6842.65,Wrong Size
5499,58,169,1,4000.73,Customer Changed Mind
5500,56,,1,4775.29,Wheel Failure
5501,7,,1,4536.49,Damaged in Shipping
5502,19,264,1,4250,Customer Changed Mind
5503,37,,1,3189.54,Customer Changed Mind
5504,45,,1,5053.43,Broken Frame
5505,36,,1,3533.45,Fork Issue / Leaking
5506,10,,1,5099,Paint Defect
5507,19,,1,4494.38,Customer Changed Mind
5508,46,,1,5725.43,Wrong Size
5509,48,114,1,5677.05,Warranty Replacement
5510,64,,1,3852,Faulty Brake
5511,65,206,1,4664,Damaged in Shipping
5512,63,,1,1924,Warranty Replacement
5513,27,,1,4518.66,Fork Issue / Leaking
5514,15,,1,8161.99,Warranty Replacement
5515,40,,1,4398.45,Warranty Replacement
5516,56,,1,4752.76,Warranty Replacement
5517,15,,1,8065.74,Faulty Brake
5518,51,33,1,3673.99,Faulty Brake
5519,15,96,1,8161.99,Damaged in Shipping
5520,61,,1,4450.94,Damaged in Shipping
5521,15,,1,8065.74,Broken Frame
5522,22,53,1,7717.16,Wheel Failure
5523,61,104,1,4199,Fork Issue / Leaking
5524,69,95,1,4158.96,Customer Changed Mind
5525,53,247,1,8019.6,Faulty Brake
5526,21,,1,6030.96,Fork Issue / Leaking
5527,15,,1,8161.99,Wrong Size
5528,18,,1,4200,Paint Defect
5529,30,194,1,4556.63,Wrong Size
5530,51,,1,3673.99,Defective Component
5531,29,119,1,4060.18,Broken Frame
5532,8,,1,6901.19,Wheel Failure
5533,12,,1,5885,Defective Component
5534,15,9,1,7699.99,Wrong Size
5535,48,,1,5671.67,Customer Changed Mind
5536,31,,1,4661.27,Warranty Replacement
5537,39,,1,5490.14,Broken Frame
5538,47,,1,4197.84,Broken Frame
5539,21,,1,6132.44,Damaged in Shipping
5540,38,1,1,4574.96,Wrong Size
5541,27,,1,4481.67,Wheel Failure
5542,44,,1,6395,Defective Component
5543,26,215,1,3186.56,Fork Issue / Leaking
5544,60,,1,4238.94,Fork Issue / Leaking
5545,38,,1,4399,Defective Component
5546,57,,1,2341.94,Wheel Failure
5547,44,,1,6746.73,Defective Component
5548,63,,1,1951.75,Defective Component
5549,55,,1,3417.67,Faulty Brake
5550,20,,1,4158.96,Wheel Failure
5551,23,,1,4574.96,Wrong Size
5552,8,,1,6901.19,Paint Defect
5553,58,,1,4000.73,Fork Issue / Leaking
5554,3,,1,5828.94,Paint Defect
5555,64,39,1,3754.8,Paint Defect
5556,16,,1,5575.13,Broken Frame
5557,46,268,1,5615.22,Broken Frame
5558,30,133,1,4524,Damaged in Shipping
5559,17,,1,5295.9,Damaged in Shipping
5560,11,129,1,4700,Wrong Size
5561,1,79,1,6134.96,Broken Frame
5562,30,245,1,4537.05,Paint Defect
5563,48,,1,5677.05,Faulty Brake
5564,12,,1,5720,Faulty Brake
5565,53,,1,8000.69,Fork Issue / Leaking
5566,65,,1,4400,Paint Defect
5567,18,,1,4452,Faulty Brake
5568,9,,1,2923.56,Broken Frame
5569,33,,1,5170.56,Customer Changed Mind
5570,23,,1,4640.95,Wrong Size
5571,21,,1,6117.95,Wheel Failure
5572,66,,1,3619.94,Customer Changed Mind
5573,45,,1,4745,Customer Changed Mind
5574,64,,1,3754.8,Warranty Replacement
5575,3,,1,5499,Customer Changed Mind
5576,63,48,1,1970.25,Customer Changed Mind
5577,11,,1,5040.75,Wheel Failure
5578,6,,1,2091.36,Damaged in Shipping
5579,23,61,1,4717.93,Fork Issue / Leaking
5580,57,,1,2330.94,Customer Changed Mind
5581,4,,1,4050.86,Wrong Size
5582,22,,1,7399,Wrong Size
5583,6,,1,1949.99,Customer Changed Mind
5584,51,,1,3820.95,Fork Issue / Leaking
5585,41,,1,4578.44,Warranty Replacement
5586,42,,1,5362.5,Paint Defect
5587,36,,1,3605.9,Damaged in Shipping
5588,38,,1,4399,Faulty Brake
5589,45,,1,4934.8,Fork Issue / Leaking
5590,24,,1,7399,Damaged in Shipping
5591,35,,1,4176.96,Customer Changed Mind
5592,47,61,1,4179.75,Paint Defect
5593,1,,1,5899,Warranty Replacement
5594,42,,1,5200,Faulty Brake
5595,32,,1,4692.46,Fork Issue / Leaking
5596,43,,1,3390.94,Fork Issue / Leaking
5597,63,,1,1850,Damaged in Shipping
5598,7,,1,4595.61,Broken Frame
5599,17,,1,5592.47,Faulty Brake
5600,11,,1,4982,Paint Defect
5601,55,,1,3337.44,Broken Frame
5602,15,213,1,8161.99,Broken Frame
5603,22,134,1,7824.44,Broken Frame
5604,42,28,1,5200,Wrong Size
5605,59,39,1,4924.75,Warranty Replacement
5606,30,,1,4611,Damaged in Shipping
5607,30,61,1,4654.5,Fork Issue / Leaking
5608,69,,1,4288.93,Paint Defect
5609,51,,1,3820.95,Wrong Size
5610,40,38,1,4199,Wrong Size
5611,39,147,1,5497.94,Defective Component
5612,61,133,1,4450.94,Customer Changed Mind
5613,60,,1,4278.93,Faulty Brake
5614,49,,1,5018.23,Paint Defect
5615,37,,1,3177.5,Fork Issue / Leaking
5616,35,,1,4238.94,Defective Component
5617,14,,1,8000,Wrong Size
5618,56,,1,4775.29,Paint Defect
5619,52,,1,2639,Warranty Replacement
5620,69,,1,4222.94,Warranty Replacement
5621,32,268,1,4499,Broken Frame
5622,69,,1,4228.94,Customer Changed Mind
5623,59,,1,4982.82,Faulty Brake
5624,64,,1,3798,Faulty Brake
5625,27,,1,4496.47,Wrong Size
5626,29,,1,3799,Wrong Size
5627,47,,1,4310.37,Customer Changed Mind
5628,55,,1,3337.44,Defective Component
5629,1,,1,6134.96,Warranty Replacement
5630,39,,1,5556.43,Defective Component
5631,47,,1,4213.91,Broken Frame
5632,33,,1,5146.29,Defective Component
5633,25,160,1,4750.99,Wheel Failure
5634,12,,1,5885,Fork Issue / Leaking
5635,12,,1,5898.75,Damaged in Shipping
5636,39,,1,5406.96,Broken Frame
5637,10,,1,5404.94,Wheel Failure
5638,14,,1,8320,Damaged in Shipping
5639,50,,1,5932.56,Paint Defect
5640,33,,1,5049.19,Paint Defect
5641,5,,1,3707.25,Paint Defect
5642,35,118,1,3999,Customer Changed Mind
5643,31,,1,4739.14,Customer Changed Mind
5644,50,,1,5609.99,Defective Component
5645,33,,1,5071.04,Fork Issue / Leaking
5646,50,20,1,5609.99,Damaged in Shipping
5647,12,,1,5898.75,Broken Frame
5648,38,,1,4684.94,Defective Component
5649,30,268,1,4611,Wrong Size
5650,31,89,1,4449.9,Defective Component
5651,27,,1,4481.67,Fork Issue / Leaking
5652,24,,1,7399,Wrong Size
5653,61,,1,4199,Faulty Brake
5654,6,,1,2027.99,Faulty Brake
5655,4,,1,3989.92,Warranty Replacement
5656,16,148,1,5588.31,Defective Component
5657,11,,1,4982,Paint Defect
5658,53,126,1,7932.59,Wheel Failure
5659,16,,1,5575.13,Broken Frame
5660,66,,1,3645.43,Paint Defect
5661,1,,1,6238.19,Broken Frame
5662,39,,1,5490.14,Warranty Replacement
5663,60,,1,4278.93,Paint Defect
5664,58,,1,3739,Broken Frame
5665,55,,1,3337.44,Faulty Brake
5666,34,,1,5899,Damaged in Shipping
5667,16,,1,5527.68,Wheel Failure
5668,60,191,1,4192.95,Warranty Replacement
5669,25,,1,5024.17,Faulty Brake
5670,31,,1,4449.9,Wheel Failure
5671,58,,1,3888.56,Damaged in Shipping
5672,24,,1,7813.34,Broken Frame
5673,14,,1,8580,Fork Issue / Leaking
5674,16,94,1,5567.22,Paint Defect
5675,34,,1,5899,Fork Issue / Leaking
5676,34,,1,6229.34,Fork Issue / Leaking
5677,37,,1,3129.36,Faulty Brake
5678,17,32,1,5613.65,Defective Component
5679,42,,1,5362.5,Wrong Size
5680,65,,1,4400,Faulty Brake
5681,60,,1,4158.96,Warranty Replacement
5682,15,74,1,8258.24,Wheel Failure
5683,40,18,1,4366.96,Paint Defect
5684,31,176,1,4449.9,Faulty Brake
5685,50,,1,5834.39,Customer Changed Mind
5686,55,137,1,3429.7,Faulty Brake
5687,9,,1,2799,Warranty Replacement
5688,42,273,1,5350,Faulty Brake
5689,2,,1,3655.75,Fork Issue / Leaking
5690,5,,1,3724.66,Broken Frame
5691,48,,1,5671.67,Wheel Failure
5692,63,,1,1961,Defective Component
5693,34,,1,6223.45,Warranty Replacement
5694,45,109,1,4745,Wheel Failure
5695,43,,1,3390.94,Wheel Failure
5696,16,148,1,5588.31,Customer Changed Mind
5697,35,,1,3999,Broken Frame
5698,55,,1,3393.6,Broken Frame
5699,64,39,1,3852,Broken Frame
5700,60,,1,4158.96,Wheel Failure
5701,29,,1,4064.93,Broken Frame
5702,35,236,1,4258.94,Wheel Failure
5703,46,,1,5636.73,Broken Frame
5704,57,,1,2293.56,Defective Component
5705,46,117,1,5671.67,Faulty Brake
5706,27,76,1,4428.82,Faulty Brake
5707,58,,1,3996.06,Wrong Size
5708,60,,1,4218.95,Damaged in Shipping
5709,66,,1,3602.94,Customer Changed Mind
5710,58,,1,3982.04,Paint Defect
5711,50,15,1,5609.99,Faulty Brake
5712,49,,1,4959.74,Wheel Failure
5713,25,275,1,4941.03,Wheel Failure
5714,47,,1,4179.75,Wrong Size
5715,41,,1,4571.99,Customer Changed Mind
5716,44,,1,6395,Faulty Brake
5717,52,,1,2823.73,Warranty Replacement
5718,6,78,1,2073.81,Fork Issue / Leaking
5719,30,112,1,4556.63,Warranty Replacement
5720,15,,1,8065.74,Warranty Replacement
5721,34,,1,6252.94,Warranty Replacement
5722,67,,1,4007.95,Wrong Size
5723,47,,1,4244.05,Customer Changed Mind
5724,12,,1,5720,Broken Frame
5725,21,,1,6117.95,Broken Frame
5726,27,,1,4397.11,Warranty Replacement
5727,19,,1,4432.75,Fork Issue / Leaking
5728,39,,1,5199,Paint Defect
5729,46,,1,5752.31,Fork Issue / Leaking
5730,6,,1,2044.56,Damaged in Shipping
5731,34,,1,6252.94,Warranty Replacement
5732,68,,1,4158.96,Damaged in Shipping
5733,44,,1,6810.68,Wheel Failure
5734,34,,1,5899,Damaged in Shipping
5735,3,,1,5856.44,Damaged in Shipping
5736,31,,1,4647.92,Defective Component
5737,15,,1,7699.99,Warranty Replacement
5738,58,205,1,3888.56,Warranty Replacement
5739,9,,1,2952.95,Damaged in Shipping
5740,31,,1,4449.9,Paint Defect
5741,6,,1,2073.81,Defective Component
5742,11,,1,4963.2,Broken Frame
5743,68,,1,4158.96,Broken Frame
5744,24,10,1,7879.94,Warranty Replacement
5745,31,241,1,4449.9,Defective Component
5746,8,,1,6868.79,Wheel Failure
5747,1,,1,5899,Paint Defect
5748,22,,1,7694.96,Wrong Size
5749,19,,1,4505,Customer Changed Mind
5750,40,85,1,4379.56,Wrong Size
5751,56,17,1,4504.99,Warranty Replacement
5752,30,,1,4524,Wrong Size
5753,15,,1,8161.99,Wheel Failure
5754,58,70,1,3888.56,Broken Frame
5755,19,,1,4420,Defective Component
5756,6,,1,2086.49,Faulty Brake
5757,8,,1,6868.79,Paint Defect
5758,41,,1,4470.96,Wheel Failure
5759,40,,1,4199,Fork Issue / Leaking
5760,5,137,1,3620.23,Defective Component
5761,5,,1,3733.36,Warranty Replacement
5762,3,,1,5806.94,Customer Changed Mind
5763,28,,1,4239.99,Fork Issue / Leaking
5764,53,232,1,8085.8,Warranty Replacement
5765,23,,1,4588.16,Damaged in Shipping
5766,8,,1,6868.79,Damaged in Shipping
5767,42,,1,5000,Paint Defect
5768,50,,1,5834.39,Wheel Failure
5769,18,273,1,4473,Paint Defect
5770,60,228,1,4288.93,Wheel Failure
5771,33,,1,5170.56,Warranty Replacement
5772,38,,1,4640.95,Defective Component
5773,19,,1,4505,Wrong Size
5774,23,252,1,4662.94,Customer Changed Mind
5775,59,,1,4924.75,Paint Defect
5776,5,,1,3480.99,Faulty Brake
5777,13,,1,6119,Fork Issue / Leaking
5778,49,,1,4679,Customer Changed Mind
5779,11,,1,5029,Defective Component
5780,10,123,1,5099,Warranty Replacement
5781,44,,1,6778.7,Warranty Replacement
5782,24,36,1,7842.94,Wheel Failure
5783,63,,1,1970.25,Fork Issue / Leaking
5784,15,,1,8007.99,Customer Changed Mind
5785,56,,1,4685.19,Broken Frame
5786,6,107,1,2073.81,Damaged in Shipping
5787,20,,1,3999,Customer Changed Mind
5788,28,153,1,4159.99,Wheel Failure
5789,42,,1,5317.5,Warranty Replacement
5790,11,,1,5023.13,Fork Issue / Leaking
5791,21,,1,5799,Broken Frame
5792,45,,1,5029.7,Warranty Replacement
5793,52,,1,2744.56,Faulty Brake
5794,64,,1,3861,Damaged in Shipping
5795,18,,1,4200,Wrong Size
5796,4,25,1,4085.14,Fork Issue / Leaking
5797,4,,1,4018.48,Damaged in Shipping
5798,10,,1,5392.19,Wheel Failure
5799,19,,1,4439.13,Damaged in Shipping
5800,55,,1,3433.72,Warranty Replacement
5801,21,,1,6030.96,Wheel Failure
5802,43,,1,3402.14,Defective Component
5803,55,,1,3417.67,Paint Defect
5804,46,246,1,5745.59,Customer Changed Mind
5805,59,,1,4645.99,Wheel Failure
5806,54,271,1,5656.41,Fork Issue / Leaking
5807,34,,1,5899,Defective Component
5808,67,104,1,4007.95,Customer Changed Mind
5809,62,24,1,6615.45,Wrong Size
5810,50,,1,5995.68,Fork Issue / Leaking
5811,67,,1,4011.74,Damaged in Shipping
5812,63,,1,1937.88,Defective Component
5813,35,,1,4238.94,Wrong Size
5814,20,,1,3999,Customer Changed Mind
5815,59,,1,4845.77,Wrong Size
5816,23,,1,4588.16,Warranty Replacement
5817,17,,1,5679.85,Warranty Replacement
5818,66,,1,3585.95,Fork Issue / Leaking
5819,53,74,1,8019.6,Fork Issue / Leaking
5820,3,,1,5735.46,Broken Frame
5821,49,,1,4948.04,Damaged in Shipping
5822,42,66,1,5300,Fork Issue / Leaking
5823,58,,1,3982.04,Wrong Size
5824,24,,1,7805.95,Warranty Replacement
5825,34,,1,6311.93,Fork Issue / Leaking
5826,50,,1,5882.07,Broken Frame
5827,9,,1,2799,Wrong Size
5828,7,,1,4579.49,Broken Frame
5829,9,269,1,2966.94,Fork Issue / Leaking
5830,31,,1,4641.25,Wrong Size
5831,58,,1,3944.65,Warranty Replacement
5832,33,,1,5146.29,Defective Component
5833,59,,1,4924.75,Paint Defect
5834,46,,1,5591.03,Fork Issue / Leaking
5835,22,,1,7694.96,Paint Defect
5836,18,,1,4452,Wheel Failure
5837,52,,1,2756.44,Faulty Brake
5838,47,273,1,4213.91,Customer Changed Mind
5839,60,258,1,4238.94,Wheel Failure
5840,60,,1,4278.93,Damaged in Shipping
5841,18,,1,4452,Warranty Replacement
5842,15,,1,8123.49,Damaged in Shipping
5843,1,,1,6282.44,Broken Frame
5844,57,,1,2352.93,Paint Defect
5845,24,,1,7728.26,Wrong Size
5846,40,225,1,4487.68,Fork Issue / Leaking
5847,35,262,1,4158.96,Faulty Brake
5848,57,,1,2330.94,Customer Changed Mind
5849,3,,1,5718.96,Warranty Replacement
5850,7,,1,4600.99,Faulty Brake
5851,42,,1,5343.75,Paint Defect
5852,39,103,1,5556.43,Customer Changed Mind
5853,23,274,1,4588.16,Broken Frame
5854,67,272,1,3950.96,Broken Frame
5855,13,,1,6124.8,Wheel Failure
5856,27,,1,4523.95,Warranty Replacement
5857,16,,1,5588.31,Broken Frame
5858,33,,1,5206.98,Damaged in Shipping
5859,6,,1,1949.99,Fork Issue / Leaking
5860,47,,1,4260.13,Fork Issue / Leaking
