rac_id,ord_id,cus_id,warehouse_id,tot_ret_item_cnt,tot_ret_amnt,return_date
5081,1692789,2114,3,1,5857.5,2004-10-04
5082,6556055,870,2,1,4662.94,2001-07-31
5083,6293430,1969,2,1,4199,2006-11-15
5084,2092653,2437,2,1,5899,2001-09-12
5085,4911160,1537,3,1,4686,2016-12-08
5086,2717370,456,1,1,5834.39,2011-01-18
5087,7149141,502,2,1,3129.36,2011-12-29
5088,7332566,612,3,1,5455.93,2010-07-04
5089,3992432,1292,3,1,4492.93,2008-08-14
5090,1640973,2199,2,1,4300.32,2001-03-24
5091,3048373,1208,2,1,2341.94,2018-11-24
5092,2349091,2093,3,1,6134.96,2008-10-16
5093,6386246,1212,2,1,5040.75,2016-10-27
5094,1263588,2172,3,1,4662.94,2012-11-16
5095,2268863,1940,1,1,4449.9,2012-01-14
5096,6357295,1800,1,1,4595.61,2008-09-11
5097,5214409,2241,3,1,4888,2004-12-10
5098,4144370,1825,2,1,3186.56,2011-08-03
5099,3983273,807,2,1,6543.68,2008-05-02
5100,3982642,2293,1,1,6117.95,2000-08-29
5101,3935963,1172,1,1,4579.49,2016-11-18
5102,5800607,2321,1,1,3999,2017-12-30
5103,3675795,2071,1,1,5614.67,2013-04-25
5104,6440680,2424,3,1,4278.93,2015-09-13
5105,6066725,2005,1,1,4179.75,2010-03-21
5106,1470833,1017,1,1,4524,2019-01-11
5107,3699593,331,1,1,4366.96,2003-07-25
5108,6170271,712,3,1,7805.95,2005-08-22
5109,3031547,117,1,1,3534.96,2013-11-07
5110,5495411,2372,3,1,5379.45,2018-03-09
5111,2360831,505,3,1,4504.24,2011-12-18
5112,6826949,2116,2,1,2325.44,2003-08-30
5113,4362184,2034,1,1,4239.99,2013-12-09
5114,1142848,2127,2,1,5018.23,2008-05-19
5115,6072149,76,1,1,5736.5,2013-09-12
5116,5270103,2553,1,1,6197.68,2015-08-13
5117,5694230,2511,1,1,4258.94,2018-10-09
5118,5651788,222,2,1,4400,2000-08-18
5119,2393625,2493,1,1,4026.94,2008-08-24
5120,1355067,402,1,1,2066.99,2014-06-24
5121,7322569,598,3,1,4934.8,2009-08-04
5122,3373348,466,2,1,4679,2003-02-28
5123,3850505,1533,2,1,4449.9,2008-03-31
5124,3819570,1194,3,1,4188.95,2016-04-05
5125,5344097,2045,3,1,4260.13,2015-06-15
5126,2369364,1458,3,1,4400,2016-05-30
5127,1798847,842,3,1,4645.99,2001-10-01
5128,2168680,917,3,1,4772.52,2016-02-25
5129,2319628,2170,2,1,2830.33,2006-10-24
5130,3373348,466,2,1,4679,2003-03-12
5131,1563057,965,2,1,4775.29,2003-02-01
5132,3298471,4,2,1,3219.63,2011-04-12
5133,1504612,2311,3,1,4540.79,2009-06-05
5134,5896090,2217,2,1,5592.47,2003-02-24
5135,5172140,756,3,1,3799,2013-06-08
5136,6644576,2457,2,1,2066.99,2003-06-10
5137,4033621,1265,3,1,4399,2012-10-20
5138,2214446,778,2,1,4752.76,2014-08-09
5139,2553970,40,1,1,3640,2002-06-20
5140,5931940,2206,1,1,5170.56,2005-05-05
5141,4607594,780,1,1,6134.96,2009-07-15
5142,3615980,2450,2,1,4199,2007-10-16
5143,5662865,2328,1,1,4831.6,2018-06-02
5144,6764009,1118,2,1,6204.93,2011-09-01
5145,6814817,2347,2,1,7805.95,2004-11-10
5146,6487845,1392,2,1,5024.17,2019-03-13
5147,1406763,1254,1,1,4941.03,2016-09-09
5148,6943449,766,1,1,2044.56,2014-04-06
5149,6706254,26,1,1,7879.94,2014-10-22
5150,5119112,143,2,1,3614.33,2016-09-13
5151,4234556,67,3,1,2330.94,2010-08-09
5152,7292725,2012,3,1,4888,2017-02-15
5153,2016400,78,1,1,4574.96,2015-08-11
5154,7370311,573,1,1,3390.94,2015-06-28
5155,4198891,1092,2,1,3944.65,2013-11-09
5156,5869488,1395,1,1,4752.76,2004-12-04
5157,6311142,1335,1,1,5406.96,2009-10-26
5158,6948436,486,1,1,5499,2015-06-14
5159,3742530,1736,2,1,7868.29,2001-11-01
5160,5654555,2363,2,1,5200,2007-11-02
5161,6537135,742,3,1,4791.06,2007-11-26
5162,1954255,2106,2,1,8000,2007-11-30
5163,4770294,1471,3,1,4820.34,2006-05-13
5164,4368387,1146,1,1,3417.67,2000-07-17
5165,3982642,2293,1,1,6117.95,2000-06-16
5166,3242565,89,1,1,6615.45,2007-12-25
5167,3589336,2464,3,1,4037.53,2018-03-09
5168,6311142,1335,1,1,5406.96,2009-11-11
5169,2592405,732,3,1,7399,2010-03-03
5170,3816325,2209,3,1,4599.93,2017-07-21
5171,3634245,802,2,1,6537.44,2012-06-25
5172,4533036,60,3,1,1951.75,2013-12-01
5173,3573660,1056,1,1,4278.93,2010-02-08
5174,1333321,1876,1,1,1984.13,2020-02-24
5175,1370324,2418,2,1,4901.25,2017-03-07
5176,3111726,403,2,1,7813.34,2020-01-18
5177,3728778,593,2,1,8161.99,2014-09-10
5178,6550384,1960,2,1,4397.11,2010-12-09
5179,6640295,1039,1,1,5012.29,2019-10-27
5180,2972077,497,2,1,3876.06,2011-08-06
5181,2555784,1114,3,1,5591.03,2012-09-01
5182,1959778,1881,2,1,5317.5,2015-02-15
5183,3962729,2186,1,1,4158.96,2004-06-16
5184,1218048,681,2,1,7813.34,2000-11-09
5185,4730256,2313,2,1,4700,2006-08-10
5186,5020865,1932,3,1,4924.75,2019-12-15
5187,3243806,1921,1,1,6081.3,2004-07-11
5188,5832154,1910,2,1,5735.46,2017-12-15
5189,4614282,2149,2,1,8000,2007-10-25
5190,6554008,1331,3,1,6016.71,2004-11-22
5191,5783792,662,3,1,3675.93,2005-09-15
5192,5239723,2546,1,1,6177,2014-01-23
5193,5448154,682,2,1,4699.21,2017-03-16
5194,3850505,1533,2,1,4449.9,2008-01-13
5195,1401581,1879,1,1,3204.59,2006-06-20
5196,5144802,2554,3,1,4588.16,2009-08-23
5197,2139823,2590,2,1,3585.95,2008-04-21
5198,3608797,80,1,1,2086.49,2009-04-11
5199,7249938,526,2,1,4574.96,2002-06-19
5200,1628428,1570,3,1,1949.99,2008-12-05
5201,6057542,1952,1,1,6810.68,2009-07-06
5202,3303969,467,3,1,4366.96,2011-05-29
5203,4862907,542,2,1,3666.25,2016-10-19
5204,6285551,668,3,1,4539.74,2017-01-31
5205,4782325,748,3,1,4288.93,2009-04-17
5206,1674559,2561,1,1,3799,2004-05-31
5207,2283002,1457,1,1,3555.35,2013-06-24
5208,2347150,1712,2,1,3500,2005-01-23
5209,6220593,1399,1,1,6693.46,2014-11-05
5210,1991765,571,2,1,6252.94,2010-11-14
5211,6220126,2291,2,1,4379.56,2013-08-15
5212,6008236,577,1,1,6177,2016-08-05
5213,7218998,1731,1,1,4535.45,2001-08-29
5214,3058523,1202,3,1,4574.96,2000-08-27
5215,2987599,2489,3,1,6868.79,2009-10-07
5216,3595732,2075,2,1,4712.7,2005-10-04
5217,4706870,512,1,1,6167.24,2013-12-30
5218,3697733,1666,1,1,4238.94,2016-10-21
5219,5068100,38,1,1,8042.64,2005-07-14
5220,2105212,1066,3,1,7565.66,2009-01-06
5221,5774217,1589,3,1,4213.91,2008-08-26
5222,1184975,2447,1,1,4705.77,2006-12-04
5223,3758613,254,3,1,5946.59,2004-10-13
5224,5547985,114,2,1,4491.34,2008-04-18
5225,3304984,2302,1,1,4399.5,2018-06-09
5226,5691068,1187,2,1,4524,2016-05-05
5227,2356771,1122,3,1,4188.95,2010-06-14
5228,3737347,588,2,1,5698.55,2006-07-10
5229,4488404,897,1,1,2066.99,2014-05-24
5230,6931090,1108,3,1,5271.99,2005-11-09
5231,1794627,511,3,1,4678.96,2009-03-31
5232,2834523,2043,2,1,4218.95,2017-08-13
5233,2019488,388,3,1,5899,2009-12-02
5234,2227342,2524,2,1,7879.94,2000-06-22
5235,1798847,842,3,1,4645.99,2001-12-26
5236,3143426,361,2,1,6032,2008-10-04
5237,3459964,1597,3,1,3996.06,2018-11-29
5238,5894664,1919,3,1,6646.65,2007-03-01
5239,6317247,2289,2,1,4470.96,2017-04-05
5240,6831837,2377,3,1,4761.39,2000-09-29
5241,5396896,919,3,1,4573.04,2018-07-04
5242,3161140,1025,3,1,6134.96,2020-01-04
5243,4988395,299,3,1,6326.68,2013-11-21
5244,1386825,1522,2,1,3894.43,2007-04-19
5245,7188213,1561,1,1,3620.23,2006-05-06
5246,4751917,429,1,1,5242.5,2008-06-21
5247,2159284,1393,1,1,6901.19,2018-11-25
5248,4414431,666,3,1,5801.45,2002-03-01
5249,2670326,1948,1,1,4045.94,2013-09-12
5250,4569994,2221,1,1,4450.94,2000-10-20
5251,4344173,1274,3,1,4158.96,2005-10-06
5252,1367515,1711,3,1,4045.94,2005-04-30
5253,4711571,180,3,1,5591.03,2001-08-26
5254,6538834,787,1,1,5613.65,2001-08-24
5255,2563108,1521,2,1,3600,2008-12-09
5256,5151191,1667,1,1,4278.93,2019-11-29
5257,5834421,1239,1,1,5406.96,2013-11-21
5258,3862539,2011,2,1,3390.94,2003-07-27
5259,7265969,635,3,1,6148,2012-01-19
5260,2381158,2507,3,1,4000.73,2000-11-21
5261,5599657,2533,2,1,6252.94,2003-06-26
5262,2092722,1390,3,1,4971.21,2000-08-04
5263,3885193,2082,2,1,5085.6,2013-04-18
5264,3983170,260,1,1,4310.37,2007-08-04
5265,2069011,241,3,1,3673.99,2000-07-31
5266,4375558,1348,2,1,4260.13,2018-06-29
5267,1931953,2053,2,1,5725.43,2008-09-14
5268,5851299,228,3,1,3619.94,2012-06-03
5269,5029172,1014,2,1,4000.73,2019-09-21
5270,6518320,2468,2,1,1961,2013-05-25
5271,4443017,1545,3,1,3129.36,2009-01-22
5272,6437069,2003,1,1,4927.95,2011-04-22
5273,1701472,1752,1,1,8057.43,2009-10-07
5274,6025341,2097,2,1,3614.33,2015-02-18
5275,7148611,998,3,1,3274.65,2016-09-21
5276,3272347,227,2,1,5830,2005-05-02
5277,3944844,1603,2,1,4887.22,2007-09-18
5278,5042723,576,2,1,8085.8,2002-06-08
5279,2108299,1949,2,1,5005.98,2012-04-01
5280,3750614,613,2,1,3799,2003-07-01
5281,5514722,818,2,1,6778.7,2007-04-25
5282,1544577,618,3,1,4959.74,2010-08-28
5283,2340380,266,3,1,6057.06,2014-03-06
5284,5078285,1739,1,1,6868.79,2006-03-12
5285,5334387,760,1,1,5200,2017-12-28
5286,5067513,532,1,1,6146.94,2005-12-28
5287,5467093,340,1,1,4627.9,2009-03-17
5288,1155455,964,1,1,6868.79,2012-01-21
5289,6525498,1045,1,1,4679.4,2002-06-01
5290,5239723,2546,1,1,6177,2013-12-02
5291,2435463,1867,2,1,4504.99,2003-01-23
5292,2489591,1167,3,1,4238.94,2019-11-12
5293,4139607,509,1,1,4179.75,2008-04-05
5294,4894372,1215,1,1,6669.99,2013-04-28
5295,2906644,583,2,1,4557.99,2010-08-13
5296,2501322,1474,1,1,5362.5,2000-12-07
5297,2546684,1744,1,1,5806.94,2004-04-15
5298,5946900,1371,1,1,4273.93,2016-10-15
5299,7081654,2359,2,1,4471.94,2003-10-05
5300,3572324,1012,2,1,3247.84,2011-06-30
5301,4046632,1780,2,1,4199,2012-06-03
5302,6017416,1334,1,1,3500,2018-08-26
5303,3782752,1841,2,1,4526.25,2007-06-17
5304,2801694,1101,1,1,6395,2008-03-08
5305,1732487,1286,2,1,6273.59,2004-07-19
5306,2303576,1207,3,1,6746.73,2005-08-08
5307,2204379,1873,3,1,5018.23,2016-10-20
5308,3907399,630,3,1,4982,2002-03-10
5309,3846551,64,2,1,4640.95,2014-09-01
5310,3477966,1798,1,1,4831.83,2004-04-08
5311,6161857,1493,3,1,4941.03,2002-05-22
5312,5924114,2480,2,1,3724.66,2004-02-15
5313,2360831,505,3,1,4504.24,2011-11-22
5314,6773428,1245,1,1,4159.99,2008-08-24
5315,4616040,1479,3,1,5698.55,2005-05-04
5316,3298471,4,2,1,3219.63,2011-03-16
5317,2640390,648,3,1,6842.65,2013-08-20
5318,5847369,1898,1,1,3286.14,2004-04-15
5319,6177746,1929,2,1,7717.16,2001-01-25
5320,1555689,1427,1,1,3630.67,2008-12-09
5321,4978938,1868,2,1,5885,2014-09-28
5322,6142407,1376,1,1,4579.49,2015-02-19
5323,4218977,107,1,1,3798,2015-07-31
5324,5512801,1590,2,1,3174.5,2003-03-05
5325,6558775,1871,3,1,3861,2008-11-03
5326,1898603,822,1,1,3174.5,2014-07-19
5327,5495411,2372,3,1,5379.45,2018-02-19
5328,5573567,2539,2,1,3199,2016-11-05
5329,5067739,1768,3,1,4274.99,2010-11-12
5330,3220422,139,3,1,4018.48,2004-05-23
5331,1406295,1981,2,1,4085.14,2010-10-06
5332,3031547,117,1,1,3534.96,2013-09-19
5333,3298120,1541,1,1,2286.96,2007-09-11
5334,3524585,689,1,1,5017.84,2010-01-11
5335,3819699,1150,2,1,2073.81,2005-06-15
5336,6072149,76,1,1,5736.5,2013-06-15
5337,1588061,709,2,1,8460,2000-10-29
5338,1371258,2532,2,1,3605.9,2006-08-08
5339,5388332,2467,1,1,4037.53,2018-07-28
5340,2052365,733,1,1,3950.96,2019-06-25
5341,3327943,1387,3,1,5671.67,2007-06-12
5342,3819699,1150,2,1,2073.81,2005-05-31
5343,6162208,2430,1,1,5375.99,2018-06-20
5344,4521021,154,1,1,3430.93,2007-04-06
5345,1920344,1655,3,1,4556.63,2009-02-14
5346,4160529,43,3,1,3905.39,2008-02-04
5347,3430583,1384,3,1,7868.29,2007-04-30
5348,1701521,1503,1,1,3326.96,2002-03-28
5349,1991765,571,2,1,6252.94,2010-11-24
5350,7212565,2540,1,1,4238.94,2001-10-02
5351,4814969,1093,3,1,3733.36,2016-11-13
5352,6185199,903,3,1,6252.94,2012-06-23
5353,6416425,66,1,1,5271.99,2018-06-08
5354,2691622,2517,1,1,6705.16,2014-05-22
5355,7192460,1485,2,1,5765.75,2007-08-21
5356,6160753,2095,2,1,6032,2006-01-23
5357,2760984,382,2,1,4594.56,2019-11-10
5358,1274675,2386,1,1,3754.8,2014-01-24
5359,3026972,1985,2,1,7750.45,2008-02-22
5360,3810252,649,2,1,4273.93,2001-10-18
5361,3854004,1588,2,1,5851.22,2001-07-30
5362,4054523,2578,1,1,5656.41,2018-08-17
5363,4782325,748,3,1,4288.93,2009-01-31
5364,4468374,125,2,1,8448,2013-08-31
5365,1995280,1196,1,1,5834.39,2009-09-24
5366,6181221,481,3,1,4557.99,2001-08-05
5367,3896243,438,1,1,4386.9,2003-12-26
5368,4981982,1653,2,1,7879.94,2015-07-03
5369,2947979,2599,3,1,4070.86,2008-04-19
5370,7093023,1061,3,1,3944.65,2010-09-06
5371,4862701,1602,3,1,4797.81,2000-06-10
5372,3731617,2316,3,1,8019.6,2015-10-23
5373,1716270,1526,3,1,7824.44,2016-01-07
5374,7236769,1823,3,1,5134.15,2010-04-24
5375,5444018,2287,2,1,4706.93,2014-12-06
5376,7204390,2207,3,1,4238.94,2004-03-11
5377,4545377,2296,1,1,3753.75,2017-03-16
5378,5075879,452,2,1,4494,2001-06-10
5379,3687415,1945,3,1,3744,2001-06-29
5380,5633060,954,2,1,5350,2007-05-22
5381,2898996,1534,2,1,5271.99,2005-01-16
5382,2286687,135,1,1,4574.96,2001-08-17
5383,1650104,1032,1,1,5575.93,2004-09-16
5384,5847889,1408,1,1,8480,2015-06-05
5385,5834860,2203,2,1,4924.75,2002-03-12
5386,3353836,13,3,1,4260.13,2006-08-26
5387,1546578,2308,1,1,5946.59,2003-12-30
5388,5649473,218,1,1,4700,2018-01-15
5389,3452320,305,2,1,3739,2000-07-26
5390,5817976,731,2,1,8131.19,2017-06-15
5391,1574604,1353,3,1,5698.55,2007-04-11
5392,6311142,1335,1,1,5406.96,2009-11-04
5393,4138673,1573,2,1,4901.25,2004-07-13
5394,6414515,2465,1,1,3968.06,2017-07-19
5395,3433071,1553,1,1,4664,2015-01-11
5396,2325289,1113,3,1,5828.94,2012-04-13
5397,1550955,1283,3,1,4238.94,2016-04-16
5398,3648251,1325,2,1,6223.45,2018-10-01
5399,6786039,813,1,1,4499,2016-05-10
5400,4408518,1683,1,1,1924,2009-10-20
5401,1793724,2371,3,1,4010.08,2015-06-27
5402,2177932,203,3,1,3745,2016-02-22
5403,2728357,2107,2,1,4534.52,2001-06-25
5404,3972539,2383,3,1,3675.93,2019-06-28
5405,1202735,2255,3,1,5036.05,2010-12-13
5406,3634237,1284,3,1,4239.99,2017-09-19
5407,2758805,1423,1,1,5698.55,2019-02-22
5408,4901577,1164,1,1,3999,2018-01-20
5409,3459711,763,3,1,4200,2005-08-22
5410,3101600,1708,2,1,4398.45,2002-11-17
5411,4307731,1326,2,1,4258.94,2001-01-11
5412,4804348,520,1,1,3534.96,2003-04-28
5413,2804411,281,3,1,7842.94,2015-12-06
5414,6100898,995,3,1,3799,2012-01-05
5415,2901363,2103,3,1,4398.45,2009-12-03
5416,4271838,2514,1,1,5499,2011-02-03
5417,3904450,42,2,1,4976.66,2015-05-12
5418,1245502,1378,1,1,3336.56,2012-04-05
5419,2067116,848,2,1,6223.45,2019-04-22
5420,1657329,2118,2,1,5765.7,2009-12-25
5421,7207331,1428,2,1,6223.45,2010-09-04
5422,5691068,1187,2,1,4524,2016-03-30
5423,1423085,1821,3,1,8042.64,2009-11-13
5424,3349886,1137,2,1,4295.3,2012-03-16
5425,2692295,2459,1,1,5029.7,2000-12-22
5426,2419545,683,3,1,4526.25,2013-01-12
5427,5818580,907,1,1,5547.46,2008-08-29
5428,4557828,1762,1,1,5882.67,2016-12-15
5429,1404635,1818,2,1,5671.67,2015-07-26
5430,6953949,171,2,1,6693.46,2013-03-09
5431,2680115,1342,2,1,5482.87,2005-10-09
5432,2804411,281,3,1,7842.94,2016-02-11
5433,5467266,1591,2,1,5029.7,2013-04-01
5434,3012192,2279,3,1,5556.43,2018-10-26
5435,2592405,732,3,1,7399,2010-03-23
5436,3624763,149,2,1,5654.21,2006-04-25
5437,2088606,525,1,1,1970.25,2006-07-05
5438,3877491,422,3,1,4060.18,2008-11-30
5439,2708318,1957,1,1,5745.59,2009-01-12
5440,3298471,4,2,1,3219.63,2011-03-30
5441,2860378,1410,1,1,8480,2011-03-20
5442,2361698,697,3,1,7399,2016-02-05
5443,4981982,1653,2,1,7879.94,2015-08-12
5444,4196018,1983,1,1,3422.93,2013-01-23
5445,4952286,655,1,1,4279.99,2012-11-13
5446,4908463,375,3,1,4716.89,2013-08-20
5447,3740745,1163,2,1,8448,2017-05-21
5448,1734546,2278,2,1,5404.94,2001-07-25
5449,3819699,1150,2,1,2073.81,2005-01-21
5450,3983340,1386,2,1,3600,2014-11-14
5451,6246934,850,3,1,3258.56,2005-12-29
5452,1756854,1484,1,1,3861,2002-10-15
5453,5497244,581,1,1,3894.43,2006-07-04
5454,6957454,2570,3,1,3594.44,2006-11-27
5455,3784718,1144,1,1,4238.94,2013-02-14
5456,5803492,538,2,1,6167.24,2010-06-08
5457,5707353,2009,1,1,4739.14,2002-06-17
5458,7255384,1143,1,1,4260.13,2013-07-11
5459,3363951,740,2,1,4470.96,2015-05-12
5460,2217267,1907,3,1,8019.6,2011-06-25
5461,4746028,1543,2,1,4982,2006-12-31
5462,3013798,2565,3,1,3961.35,2017-02-27
5463,2208177,109,1,1,4664,2008-12-03
5464,3534753,335,2,1,5000,2019-04-14
5465,5185959,1073,1,1,4483.75,2019-04-10
5466,5847656,1153,1,1,4199,2018-08-05
5467,2040966,2404,2,1,4280.22,2005-03-01
5468,2610037,2528,1,1,4927.95,2014-01-11
5469,6011875,1491,2,1,7728.26,2009-05-20
5470,5949297,1282,1,1,4576,2002-09-03
5471,2706561,881,1,1,8007.99,2005-07-14
5472,1263588,2172,3,1,4662.94,2013-01-04
5473,5155394,54,2,1,5856.44,2011-10-01
5474,6130139,885,3,1,3888.56,2000-05-07
5475,1377832,582,3,1,4026.94,2017-04-05
5476,3252622,73,1,1,5295.9,2012-05-04
5477,4210104,1513,1,1,6240.99,2013-12-27
5478,7148611,998,3,1,3274.65,2016-11-29
5479,5174013,465,3,1,5930.75,2001-11-19
5480,5234282,893,3,1,4379.56,2018-03-04
5481,4874959,479,2,1,3417.67,2007-07-03
5482,7225076,809,1,1,4845.77,2001-09-08
5483,6144261,53,1,1,4399,2002-05-03
5484,1539389,156,3,1,3689.85,2017-11-30
5485,2997029,1016,3,1,3820.95,2006-04-27
5486,2249566,2004,3,1,4026.94,2003-04-13
5487,2349091,2093,3,1,6134.96,2008-09-11
5488,2419545,683,3,1,4526.25,2012-12-17
5489,1660555,1865,2,1,4706.93,2000-12-28
5490,2016400,78,1,1,4574.96,2015-06-23
5491,5279703,2325,1,1,4831.6,2018-07-29
5492,1733812,997,1,1,4158.96,2013-11-19
5493,3400275,374,2,1,4982,2011-09-06
5494,3811391,2421,2,1,4983.14,2007-01-23
5495,5862218,814,1,1,2076.74,2013-09-26
5496,7219644,678,2,1,5720,2008-05-31
5497,5299726,1758,1,1,4611,2005-08-03
5498,4101862,831,1,1,6842.65,2002-07-02
5499,2381158,2507,3,1,4000.73,2000-12-28
5500,6112081,2132,2,1,4775.29,2005-08-16
5501,4574012,797,1,1,4536.49,2014-11-11
5502,3192604,1180,1,1,4250,2000-12-20
5503,3979972,1750,1,1,3189.54,2001-10-31
5504,1323255,2194,1,1,5053.43,2017-05-09
5505,6689846,1413,2,1,3533.45,2007-12-31
5506,6088058,1886,2,1,5099,2004-04-13
5507,6678036,1684,3,1,4494.38,2014-11-15
5508,6034666,1901,2,1,5725.43,2015-09-20
5509,4138207,1397,3,1,5677.05,2008-11-17
5510,2674197,774,3,1,3852,2006-06-25
5511,1526853,2409,2,1,4664,2010-02-19
5512,7048304,2338,1,1,1924,2007-10-19
5513,1170910,386,2,1,4518.66,2006-04-26
5514,2905938,1813,1,1,8161.99,2006-01-27
5515,3101600,1708,2,1,4398.45,2002-12-14
5516,2214446,778,2,1,4752.76,2014-07-19
5517,1266062,2290,2,1,8065.74,2011-12-26
5518,2069011,241,3,1,3673.99,2000-10-22
5519,2050261,2285,3,1,8161.99,2015-01-05
5520,3158959,1779,3,1,4450.94,2011-12-16
5521,1229905,271,3,1,8065.74,2004-09-03
5522,6177746,1929,2,1,7717.16,2001-06-07
5523,6293430,1969,2,1,4199,2006-08-17
5524,5236088,210,1,1,4158.96,2015-07-19
5525,4108106,2379,1,1,8019.6,2010-12-03
5526,6698490,1623,3,1,6030.96,2005-10-21
5527,2050261,2285,3,1,8161.99,2015-03-19
5528,2836041,2174,3,1,4200,2018-12-25
5529,4832771,894,3,1,4556.63,2016-08-01
5530,6776988,952,1,1,3673.99,2019-04-28
5531,3032913,496,2,1,4060.18,2004-10-01
5532,2159284,1393,1,1,6901.19,2018-07-20
5533,2749865,1613,1,1,5885,2001-08-28
5534,1573484,1238,2,1,7699.99,2015-03-26
5535,4207539,563,2,1,5671.67,2000-10-26
5536,3495920,1610,3,1,4661.27,2015-06-02
5537,3462024,2481,1,1,5490.14,2001-12-12
5538,4495063,146,1,1,4197.84,2013-05-10
5539,6278913,1263,3,1,6132.44,2003-02-20
5540,2286687,135,1,1,4574.96,2001-04-26
5541,5364348,1936,1,1,4481.67,2003-08-16
5542,5305378,162,2,1,6395,2000-10-26
5543,4144370,1825,2,1,3186.56,2011-08-15
5544,3074405,554,1,1,4238.94,2017-02-02
5545,5372724,1368,3,1,4399,2016-09-12
5546,5640940,1189,3,1,2341.94,2013-04-29
5547,3783492,2449,1,1,6746.73,2000-11-04
5548,6445777,1737,2,1,1951.75,2001-03-16
5549,1748909,1764,2,1,3417.67,2006-01-16
5550,6911763,2036,1,1,4158.96,2017-08-16
5551,1698973,1374,2,1,4574.96,2008-05-12
5552,1317030,407,3,1,6901.19,2007-01-01
5553,2381158,2507,3,1,4000.73,2000-12-07
5554,3024469,1565,1,1,5828.94,2011-03-31
5555,1274675,2386,1,1,3754.8,2013-10-25
5556,7362005,1815,2,1,5575.13,2007-03-22
5557,4995431,317,2,1,5615.22,2019-04-30
5558,1470833,1017,1,1,4524,2018-10-08
5559,1620794,238,3,1,5295.9,2002-05-14
5560,5649473,218,1,1,4700,2017-11-16
5561,6204866,2019,3,1,6134.96,2002-03-29
5562,5001950,2456,2,1,4537.05,2016-05-22
5563,4678509,101,3,1,5677.05,2015-11-29
5564,5035355,1497,1,1,5720,2020-03-31
5565,4454429,1540,1,1,8000.69,2018-01-26
5566,6801449,1977,1,1,4400,2013-10-04
5567,1541858,963,3,1,4452,2010-02-08
5568,6305708,157,2,1,2923.56,2014-03-30
5569,3535748,2442,3,1,5170.56,2015-03-10
5570,1430404,441,2,1,4640.95,2010-05-22
5571,3556474,2516,1,1,6117.95,2013-04-19
5572,4732588,1822,3,1,3619.94,2013-06-07
5573,1438554,923,2,1,4745,2013-02-14
5574,6178297,1444,3,1,3754.8,2019-02-21
5575,2629583,219,3,1,5499,2009-01-26
5576,2088606,525,1,1,1970.25,2006-08-15
5577,2974348,2562,1,1,5040.75,2015-08-18
5578,5426302,1483,3,1,2091.36,2004-08-02
5579,4312665,1568,2,1,4717.93,2017-07-21
5580,3691505,2078,3,1,2330.94,2019-10-18
5581,4117533,1320,3,1,4050.86,2003-03-26
5582,2361698,697,3,1,7399,2015-12-26
5583,3969897,2048,2,1,1949.99,2015-10-25
5584,2070323,2160,1,1,3820.95,2019-01-01
5585,2116102,1272,1,1,4578.44,2006-03-07
5586,3327590,2307,2,1,5362.5,2016-05-15
5587,1691756,2139,1,1,3605.9,2002-09-24
5588,3756589,2410,3,1,4399,2000-06-17
5589,3224260,144,1,1,4934.8,2017-08-23
5590,4539681,1997,2,1,7399,2006-12-27
5591,6058763,816,1,1,4176.96,2002-03-19
5592,5576076,1352,3,1,4179.75,2007-04-25
5593,5101538,938,2,1,5899,2008-09-21
5594,5570766,1552,2,1,5200,2003-09-27
5595,3672701,1767,3,1,4692.46,2004-05-02
5596,2049527,2594,2,1,3390.94,2006-07-27
5597,4455545,959,2,1,1850,2011-07-22
5598,1926527,777,1,1,4595.61,2006-06-28
5599,7376986,1905,2,1,5592.47,2005-11-15
5600,1341192,1409,3,1,4982,2010-03-22
5601,5838540,468,3,1,3337.44,2003-02-06
5602,2905938,1813,1,1,8161.99,2006-03-25
5603,1716270,1526,3,1,7824.44,2015-12-26
5604,5570766,1552,2,1,5200,2003-09-23
5605,1117387,1467,3,1,4924.75,2007-01-29
5606,6522725,1741,1,1,4611,2011-09-28
5607,3048118,1403,1,1,4654.5,2005-10-31
5608,2230820,494,1,1,4288.93,2012-05-15
5609,3600012,566,2,1,3820.95,2018-05-24
5610,6142787,410,3,1,4199,2008-11-01
5611,3525004,427,2,1,5497.94,2001-06-12
5612,6502106,501,2,1,4450.94,2009-02-04
5613,1785549,2014,1,1,4278.93,2000-04-21
5614,4877732,334,3,1,5018.23,2018-01-09
5615,5831676,1761,3,1,3177.5,2009-08-10
5616,7165770,1383,3,1,4238.94,2010-12-13
5617,4003357,414,3,1,8000,2005-05-19
5618,3929267,2388,1,1,4775.29,2008-05-06
5619,1538267,2028,2,1,2639,2010-12-09
5620,3905332,1219,1,1,4222.94,2005-06-17
5621,5061590,1517,2,1,4499,2005-11-10
5622,3613450,2494,1,1,4228.94,2013-11-12
5623,5866376,545,1,1,4982.82,2012-07-23
5624,4889545,837,1,1,3798,2015-04-19
5625,6093441,1001,1,1,4496.47,2006-03-06
5626,7126778,1836,3,1,3799,2016-08-12
5627,3983170,260,1,1,4310.37,2007-09-18
5628,6567656,1051,2,1,3337.44,2007-09-11
5629,4607594,780,1,1,6134.96,2009-09-26
5630,3012192,2279,3,1,5556.43,2018-12-16
5631,1246462,889,2,1,4213.91,2008-01-21
5632,3898397,150,2,1,5146.29,2019-10-13
