ord_id,prod_id,quantity,line_total
7384933,32,3,14846.7
7384934,18,1,4620.0
7384934,28,1,4399.99
7384934,54,2,12444.1
7384934,16,1,5799.19
7384934,11,3,15510.0
7384935,17,3,18270.85
7384935,61,3,14486.55
7384936,1,3,17697.0
7384936,9,2,5598.0
7384937,38,3,15176.55
7384937,37,2,6920.7
7384937,13,3,20010.0
7384937,53,3,26101.53
7384937,24,3,25526.55
7384938,35,2,7998.0
7384938,9,2,5598.0
7384938,17,1,5295.9
7384938,11,2,9400.0
7384939,1,3,17697.0
7384939,53,1,7565.66
7384939,17,3,15887.7
7384940,8,3,19439.97
7384940,49,1,4679.0
7384940,21,3,17397.0
7384941,13,2,13340.0
7384941,15,2,17709.98
7384941,58,3,12899.55
7384941,42,1,5750.0
7384942,45,3,14235.0
7384942,20,2,7998.0
7384943,45,1,5219.5
7384943,46,1,5913.59
7384943,12,2,12100.0
7384943,57,1,2418.9
7384944,8,2,14903.98
7384944,66,1,3908.85
7384944,31,1,5117.38
7384945,58,1,3739.0
7384945,23,3,13197.0
7384946,69,1,3999.0
7384946,24,2,14798.0
7384946,62,2,12481.98
7384946,57,1,2199.0
7384946,44,1,6395.0
7384947,69,3,13796.55
7384947,27,2,9724.38
7384947,48,3,18547.17
7384948,34,1,5899.0
7384948,38,2,8798.0
7384948,43,2,6398.0
7384948,24,2,14798.0
7384949,19,3,12750.0
7384949,61,2,8398.0
7384949,15,2,15399.98
7384949,56,3,13514.97
7384950,10,1,5099.0
7384950,49,3,14037.0
7384950,12,3,16500.0
7384950,41,1,4299.0
7384950,47,3,12056.97
7384951,16,2,10543.98
7384951,59,2,9291.98
7384951,36,3,10110.0
7384951,61,1,4199.0
7384952,44,2,12790.0
7384953,41,1,4299.0
7384953,30,2,8700.0
7384953,18,3,12600.0
7384953,27,1,4227.99
7384953,3,2,10998.0
7384954,46,1,5375.99
7384954,27,3,12683.97
7384954,57,3,6597.0
7384955,33,3,14564.97
7384955,25,3,14252.97
7384956,47,3,13865.52
7384956,67,3,13106.55
7384956,42,3,17250.0
7384957,36,3,11626.5
7384958,62,2,13730.18
7384958,36,3,11121.0
7384959,43,3,9597.0
7384959,47,2,8037.98
7384959,62,3,18722.97
7384959,26,3,9192.0
7384960,58,1,4299.85
7384960,31,3,15352.15
7384960,35,3,13796.55
7384961,18,3,12600.0
7384961,26,1,3064.0
7384961,12,3,16500.0
7384961,43,3,9597.0
7384961,2,3,10500.0
7384962,6,1,1949.99
7384962,50,3,16829.97
7384962,20,3,11997.0
7384962,30,1,4350.0
7384962,62,3,18722.97
7384963,63,3,6382.5
7384963,64,3,12420.0
7384963,29,1,4368.85
7384963,23,1,5058.85
7384964,58,2,8225.8
7384964,40,3,13856.7
7384965,16,3,17397.57
7384966,16,2,11598.38
7384966,20,2,8797.8
7384966,5,2,7658.18
7384967,44,3,19185.0
7384967,15,3,23099.97
7384967,3,2,10998.0
7384967,33,2,9709.98
7384967,7,1,4299.99
7384968,27,1,4227.99
7384968,10,1,5099.0
7384969,12,1,6050.0
7384970,4,2,7617.98
7384970,41,2,8598.0
7384970,52,3,7917.0
7384970,36,2,6740.0
7384971,7,2,8599.98
7384971,19,2,8500.0
7384972,42,1,5500.0
7384972,56,2,9910.98
7384973,34,1,6488.9
7384974,31,3,13349.7
7384974,50,2,11219.98
7384974,44,3,19185.0
7384975,36,2,7414.0
7384975,30,1,4785.0
7384975,43,1,3518.9
7384975,66,1,3738.9
7384975,63,2,4070.0
7384976,27,1,4862.19
7384976,28,3,13799.97
7384976,26,1,3523.6
7384976,34,1,6783.85
7384976,46,3,18547.17
7384977,48,3,17740.77
7384977,34,1,6488.9
7384978,19,2,8500.0
7384978,42,2,10000.0
7384978,16,3,15815.97
7384978,39,3,15597.0
7384978,48,3,16127.97
7384979,42,2,10000.0
7384980,46,3,16127.97
7384980,35,1,3999.0
7384980,5,2,6961.98
7384980,51,1,3673.99
7384980,18,2,8400.0
7384981,32,2,8998.0
7384981,52,3,7917.0
7384981,37,2,6018.0
7384981,34,1,5899.0
7384981,1,3,17697.0
7384982,33,1,4854.99
7384982,44,1,6395.0
7384982,48,2,10751.98
7384982,11,1,4700.0
7384982,5,2,6961.98
7384983,31,2,8899.8
7384983,61,2,8398.0
7384983,69,3,11997.0
7384984,26,1,3064.0
7384984,37,1,3009.0
7384984,59,1,4645.99
7384985,20,3,13796.55
7384985,45,2,10913.5
7384985,65,3,15180.0
7384985,53,1,8700.51
7384986,36,2,6740.0
7384986,21,1,5799.0
7384986,17,3,15887.7
7384986,56,3,13514.97
7384986,7,3,12899.97
7384987,13,1,6380.0
7384987,16,1,5799.19
7384987,10,1,5608.9
7384987,38,1,4838.9
7384987,61,2,9237.8
7384988,9,1,3078.9
7384989,33,3,14564.97
7384989,55,3,9627.24
7384989,32,3,13497.0
7384990,10,3,17591.55
7384990,9,3,9656.55
7384990,37,2,6920.7
7384991,35,3,11997.0
7384991,47,3,12056.97
7384991,56,1,4504.99
7384991,28,3,11999.97
7384991,58,1,3739.0
7384992,32,1,4499.0
7384992,4,1,3808.99
7384993,64,3,11880.0
7384993,29,3,12536.7
7384993,17,3,17476.47
7384994,45,2,9490.0
7384994,44,2,12790.0
7384994,58,3,11217.0
7384995,10,2,11217.8
7384995,37,1,3309.9
7384995,8,1,7127.99
7384996,52,1,2639.0
7384997,51,3,12675.27
7384997,63,1,2127.5
7384998,54,2,11312.82
7384998,44,3,19185.0
7384999,11,2,10340.0
7384999,50,3,18512.97
7384999,60,2,8797.8
7384999,49,1,5146.9
7385000,67,1,3799.0
7385000,3,2,10998.0
7385000,43,2,6398.0
7385001,15,1,8469.99
7385001,69,3,13196.7
7385001,19,2,9350.0
7385001,7,1,4729.99
7385001,18,2,9240.0
7385002,28,2,8799.98
7385002,19,2,9350.0
7385002,63,2,4070.0
7385003,66,3,10197.0
7385003,31,3,13349.7
7385003,24,2,14798.0
7385004,29,2,8357.8
7385004,24,3,24416.7
7385004,45,2,10439.0
7385004,27,1,4650.79
7385004,25,2,10452.18
7385005,37,2,6018.0
7385005,18,2,8400.0
7385005,17,1,5295.9
7385005,62,1,6240.99
7385006,25,1,5463.64
7385006,6,3,6727.47
7385006,45,2,10913.5
7385006,22,3,25526.55
7385006,47,2,9243.68
7385007,36,3,10110.0
7385007,37,2,6018.0
7385007,5,2,6961.98
7385007,56,3,13514.97
7385007,41,1,4299.0
7385008,23,1,5058.85
7385008,41,1,4943.85
7385008,29,1,4368.85
7385008,12,2,12650.0
7385008,69,1,4598.85
7385009,61,2,9237.8
7385010,1,1,5899.0
7385010,58,1,3739.0
7385010,69,1,3999.0
7385010,30,2,8700.0
7385010,6,3,5849.97
7385011,10,3,15297.0
7385011,66,3,10197.0
7385011,60,1,3999.0
7385011,68,1,3999.0
7385012,60,1,3999.0
7385013,55,1,3690.44
7385014,29,1,3799.0
7385014,24,2,14798.0
7385015,61,1,4199.0
7385015,33,3,14564.97
7385015,24,3,22197.0
7385015,59,1,4645.99
7385016,8,1,7451.99
7385016,46,2,12364.78
7385016,21,1,6668.85
7385016,47,3,13865.52
7385016,55,2,7380.88
7385017,41,1,4299.0
7385017,5,2,6961.98
7385017,44,3,19185.0
7385017,28,3,11999.97
7385018,68,3,13196.7
7385018,52,3,8708.7
7385019,59,3,13937.97
7385019,42,1,5000.0
7385019,30,3,13050.0
7385019,51,3,11021.97
7385019,61,1,4199.0
7385020,9,3,8397.0
7385021,17,3,17476.47
7385021,43,2,7037.8
7385021,21,2,12757.8
7385021,27,1,4650.79
7385022,63,2,3700.0
7385023,65,1,4400.0
7385023,8,2,12959.98
7385023,50,1,5609.99
7385023,6,2,3899.98
7385024,7,2,9889.98
7385024,54,1,6504.87
7385025,5,1,3480.99
7385026,13,1,6670.0
7385026,45,2,10913.5
7385027,44,3,22062.75
7385028,19,2,8500.0
7385028,10,1,5099.0
7385028,34,2,11798.0
7385028,4,3,11426.97
7385028,53,3,22696.98
7385029,40,3,12597.0
7385029,53,3,22696.98
7385030,15,2,16939.98
7385030,26,1,3370.4
7385030,60,1,4398.9
7385030,65,3,14520.0
7385030,24,3,24416.7
7385031,35,2,7998.0
7385031,18,2,8400.0
7385031,66,1,3399.0
7385031,21,2,11598.0
7385032,16,3,15815.97
7385032,42,3,15000.0
7385032,4,2,7617.98
7385032,7,1,4299.99
7385033,35,2,8797.8
7385033,11,2,10340.0
7385034,64,1,3600.0
7385034,11,1,4700.0
7385035,24,1,8508.85
7385036,38,3,13197.0
7385037,6,2,3899.98
7385037,51,3,11021.97
7385037,30,1,4350.0
7385038,11,3,14100.0
7385039,45,2,10913.5
7385039,6,3,6727.47
7385039,18,2,9660.0
7385039,52,2,6069.7
7385039,63,1,2127.5
7385040,6,1,2144.99
7385040,24,2,16277.8
7385040,31,2,9789.78
7385041,61,2,9237.8
7385041,13,2,12760.0
7385042,13,2,11600.0
7385042,28,1,3999.99
7385042,1,3,17697.0
7385042,36,2,6740.0
7385042,21,1,5799.0
7385043,45,2,9490.0
7385043,51,2,7347.98
7385044,68,3,11997.0
7385045,32,3,13497.0
7385045,36,3,10110.0
7385046,60,3,11997.0
7385046,10,2,10198.0
7385046,44,3,19185.0
7385046,20,2,7998.0
7385047,22,2,16277.8
7385047,18,1,4620.0
7385047,32,3,14846.7
7385048,30,2,8700.0
7385049,55,2,7380.88
7385049,51,1,4225.09
7385049,38,3,15176.55
7385049,67,2,8737.7
7385049,35,3,13796.55
7385050,51,3,11021.97
7385050,41,1,4299.0
7385050,52,3,7917.0
7385051,49,2,10761.7
7385052,66,3,10197.0
7385052,33,2,9709.98
7385052,15,1,7699.99
7385053,27,1,4227.99
7385053,2,1,3500.0
7385053,3,1,5499.0
7385054,28,2,7999.98
7385054,39,1,5199.0
7385054,23,1,4399.0
7385055,17,2,10591.8
7385055,54,2,11312.82
7385055,35,3,11997.0
7385055,38,2,8798.0
7385056,53,2,15131.32
7385056,39,3,15597.0
7385057,31,2,8899.8
7385057,55,1,3209.08
7385058,46,3,16127.97
7385058,58,1,3739.0
7385059,22,2,16277.8
7385059,18,2,9240.0
7385059,60,1,4398.9
7385060,48,3,17740.77
7385060,61,2,9237.8
7385060,27,3,13952.37
7385061,15,1,8854.99
7385061,25,3,16390.92
7385061,65,3,15180.0
7385061,53,1,8700.51
7385062,9,3,8397.0
7385062,65,2,8800.0
7385063,66,2,7477.8
7385063,25,2,10452.18
7385064,68,2,7998.0
7385064,49,1,4679.0
7385064,43,1,3199.0
7385064,35,2,7998.0
7385065,17,1,5295.9
7385065,20,2,7998.0
7385065,63,2,3700.0
7385066,32,1,4499.0
7385066,39,1,5199.0
7385066,47,2,8037.98
7385066,15,2,15399.98
7385067,42,1,5000.0
7385067,18,2,8400.0
7385068,26,3,9192.0
7385068,37,3,9027.0
7385068,25,1,4750.99
7385068,32,3,13497.0
7385068,5,2,6961.98
7385069,67,1,3799.0
7385069,27,2,8455.98
7385069,56,3,13514.97
7385069,8,3,19439.97
7385069,51,3,11021.97
7385070,13,1,5800.0
7385070,17,3,15887.7
7385070,69,3,11997.0
7385071,34,2,12977.8
7385071,33,3,16021.47
7385071,60,3,13196.7
7385072,17,1,5825.49
7385072,31,2,9789.78
7385072,20,1,4398.9
7385072,40,3,13856.7
7385072,37,3,9929.7
7385073,34,3,20351.55
7385073,54,2,13009.74
7385073,26,2,7047.2
7385074,2,3,11550.0
7385074,7,1,4729.99
7385074,52,3,8708.7
7385074,8,3,21383.97
7385074,33,1,5340.49
7385075,1,2,11798.0
7385075,50,3,16829.97
7385075,15,1,7699.99
7385075,28,3,11999.97
7385076,69,2,9197.7
7385077,66,1,3908.85
7385077,19,3,14662.5
7385077,64,2,8280.0
7385077,30,2,10005.0
7385078,66,2,6798.0
7385078,64,3,10800.0
7385078,62,2,12481.98
7385079,25,1,4750.99
7385079,24,3,22197.0
7385079,18,2,8400.0
7385079,34,3,17697.0
7385079,43,2,6398.0
7385080,29,2,8737.7
7385080,32,2,10347.7
7385080,6,1,2242.49
7385081,43,2,6398.0
7385081,31,3,13349.7
7385081,12,2,11000.0
7385082,65,2,10120.0
7385082,22,3,25526.55
7385083,13,2,11600.0
7385083,51,1,3673.99
7385084,2,2,7000.0
7385085,7,3,12899.97
7385085,67,2,7598.0
7385086,53,2,15131.32
7385086,30,1,4350.0
7385086,44,3,19185.0
7385087,27,3,14586.57
7385087,30,1,5002.5
7385087,41,1,4943.85
7385088,3,2,12647.7
7385089,7,3,12899.97
7385090,60,3,11997.0
7385090,46,1,5375.99
7385090,43,1,3199.0
7385090,69,3,11997.0
7385090,61,1,4199.0
7385091,6,3,6434.97
7385091,15,2,16939.98
7385091,66,1,3738.9
7385091,69,1,4398.9
7385092,52,2,5278.0
7385092,1,1,5899.0
7385093,30,2,8700.0
7385093,20,2,7998.0
7385093,34,2,11798.0
7385094,7,1,4299.99
7385094,16,3,15815.97
7385094,38,3,13197.0
7385095,24,1,8138.9
7385095,14,3,26400.0
7385095,41,1,4728.9
7385095,29,3,12536.7
7385096,33,3,16021.47
7385096,58,2,8225.8
7385096,43,2,7037.8
7385097,47,3,12056.97
7385098,4,3,11426.97
7385099,8,2,14903.98
7385100,48,1,5913.59
7385101,24,1,7399.0
7385101,37,1,3009.0
7385101,68,2,7998.0
7385101,38,2,8798.0
7385101,31,1,4449.9
7385102,63,2,3700.0
7385102,16,2,10543.98
7385103,31,2,9789.78
7385103,36,1,3707.0
7385103,45,2,10439.0
7385103,59,1,5110.59
7385103,46,1,5913.59
7385104,52,1,2639.0
7385104,68,1,3999.0
7385104,2,1,3500.0
7385105,63,3,5550.0
7385105,27,2,8455.98
7385106,19,1,4250.0
7385106,65,2,8800.0
7385107,43,3,9597.0
7385107,12,2,11000.0
7385107,54,2,11312.82
7385107,15,1,7699.99
7385107,48,2,10751.98
7385108,62,3,20595.27
7385109,6,2,3899.98
7385109,44,1,6395.0
7385110,8,3,21383.97
7385110,3,2,12097.8
7385110,22,2,16277.8
7385110,54,3,18666.15
7385111,69,2,7998.0
7385111,34,2,11798.0
7385112,56,1,4504.99
7385112,39,2,10398.0
7385112,15,3,23099.97
7385112,40,2,8398.0
7385113,27,3,12683.97
7385113,18,1,4200.0
7385113,26,3,9192.0
7385113,43,3,9597.0
7385114,52,1,3034.85
7385115,49,1,5380.85
7385115,59,3,16028.67
7385115,29,3,13106.55
7385116,44,2,12790.0
7385116,64,3,10800.0
7385116,3,2,10998.0
7385116,46,1,5375.99
7385117,17,3,17476.47
7385117,46,2,11827.18
7385117,48,1,5913.59
7385118,33,2,10680.98
7385118,6,1,2144.99
7385118,16,2,11598.38
7385119,27,1,4862.19
7385119,55,2,7380.88
7385119,8,1,7451.99
7385119,23,1,5058.85
7385120,12,3,16500.0
7385120,13,2,11600.0
7385121,25,2,10452.18
7385121,4,1,4189.89
7385122,31,2,8899.8
7385122,12,1,5500.0
7385123,37,2,6018.0
7385123,3,2,10998.0
7385123,17,3,15887.7
7385123,21,1,5799.0
7385123,8,2,12959.98
7385124,1,2,13567.7
7385124,7,2,9889.98
7385124,51,1,4225.09
7385124,14,3,27600.0
7385125,7,1,4299.99
7385126,23,1,4399.0
7385126,19,2,8500.0
7385127,1,3,17697.0
7385127,68,1,3999.0
7385128,59,1,5110.59
7385128,67,3,12536.7
7385128,16,2,11598.38
7385129,33,1,5340.49
7385129,12,3,18150.0
7385129,21,2,12757.8
7385129,59,1,5110.59
7385130,21,3,17397.0
7385130,26,3,9192.0
7385130,30,1,4350.0
7385130,24,3,22197.0
7385131,25,1,5463.64
7385132,13,2,11600.0
7385132,27,1,4227.99
7385132,34,3,17697.0
7385133,6,1,1949.99
7385133,38,3,13197.0
7385133,56,3,13514.97
7385133,49,2,9358.0
7385134,48,3,18547.17
7385135,30,2,8700.0
7385135,41,2,8598.0
7385135,9,2,5598.0
7385136,38,2,8798.0
7385136,29,1,3799.0
7385136,20,2,7998.0
7385136,59,1,4645.99
7385136,14,1,8000.0
7385137,51,2,7347.98
7385137,44,1,6395.0
7385137,67,2,7598.0
7385137,49,3,14037.0
7385138,33,1,5583.24
7385138,14,2,18400.0
7385138,54,2,13009.74
7385138,64,3,12420.0
7385138,62,1,7177.14
7385139,14,1,8000.0
7385139,13,1,5800.0
7385139,38,2,8798.0
7385139,36,1,3370.0
7385140,65,2,10120.0
7385140,16,2,12125.58
7385140,28,2,9199.98
7385140,20,3,13796.55
7385140,11,3,16215.0
7385141,61,2,9237.8
7385141,64,2,7920.0
7385142,69,2,7998.0
7385142,32,3,13497.0
7385142,14,1,8000.0
7385143,10,3,16826.7
7385143,46,2,11827.18
7385143,65,1,4840.0
7385143,14,1,8800.0
7385144,58,3,11217.0
7385144,25,1,4750.99
7385144,54,2,11312.82
7385144,19,3,12750.0
7385144,49,3,14037.0
7385145,42,1,5000.0
7385145,33,2,9709.98
7385146,14,3,26400.0
7385146,41,2,9457.8
7385146,61,1,4618.9
7385147,16,1,6062.79
7385148,33,3,14564.97
7385148,59,1,4645.99
7385149,14,1,8000.0
7385149,9,3,8397.0
7385150,46,2,10751.98
7385151,46,2,10751.98
7385151,13,2,11600.0
7385151,18,3,12600.0
7385152,35,3,11997.0
7385152,5,2,6961.98
7385152,63,3,5550.0
7385152,6,1,1949.99
7385153,44,1,6395.0
7385153,43,1,3199.0
7385153,26,3,9192.0
7385153,68,1,3999.0
7385153,30,3,13050.0
7385154,6,2,4289.98
7385154,49,1,5146.9
7385154,36,3,11121.0
7385154,32,2,9897.8
7385154,23,1,4838.9
7385155,55,1,3209.08
7385155,52,1,2639.0
7385155,19,1,4250.0
7385155,30,3,13050.0
7385155,36,1,3370.0
7385156,36,3,10110.0
7385156,61,2,8398.0
7385156,35,2,7998.0
7385156,53,2,15131.32
7385156,6,3,5849.97
7385157,54,2,13009.74
7385157,28,3,13799.97
7385158,53,3,24966.68
7385158,4,2,8379.78
7385158,41,2,9457.8
7385158,32,2,9897.8
7385159,20,1,3999.0
7385159,15,2,15399.98
7385159,21,1,5799.0
7385159,50,1,5609.99
7385160,10,1,5099.0
7385160,43,1,3199.0
7385161,46,2,11827.18
7385162,18,3,12600.0
7385162,24,3,22197.0
7385162,1,3,17697.0
7385162,8,2,12959.98
7385163,4,3,11426.97
7385164,24,1,8138.9
7385164,23,2,9677.8
7385164,44,3,21103.5
7385165,37,2,6018.0
7385166,48,1,5375.99
7385166,25,3,14252.97
7385166,39,2,10398.0
7385166,23,1,4399.0
7385167,31,2,8899.8
7385167,21,1,5799.0
7385168,33,2,9709.98
7385168,64,1,3600.0
7385168,34,1,5899.0
7385168,66,1,3399.0
7385168,43,2,6398.0
7385169,37,1,3009.0
7385169,7,2,8599.98
7385170,49,2,10761.7
7385170,39,2,11957.7
7385171,29,3,11397.0
7385171,33,3,14564.97
7385171,54,3,16969.23
7385172,65,3,13200.0
7385173,17,2,10591.8
7385173,11,2,9400.0
7385174,20,1,4598.85
7385174,31,2,10234.77
7385174,12,2,12650.0
7385174,10,2,11727.7
7385175,19,2,8500.0
7385175,46,3,16127.97
7385175,52,2,5278.0
7385176,29,2,7598.0
7385176,7,1,4299.99
7385176,13,3,17400.0
7385176,60,3,11997.0
7385176,47,1,4018.99
7385177,60,1,4598.85
7385177,6,3,6727.47
7385177,40,1,4828.85
7385177,11,1,5405.0
7385177,51,2,8450.18
7385178,8,1,6479.99
7385178,59,1,4645.99
7385178,60,2,7998.0
7385179,28,2,7999.98
7385179,45,3,14235.0
7385180,62,3,18722.97
7385181,17,3,15887.7
7385181,37,2,6018.0
7385181,65,1,4400.0
7385182,56,2,9009.98
7385182,30,3,13050.0
7385183,12,3,18150.0
7385183,27,3,13952.37
7385183,18,3,13860.0
7385184,24,3,22197.0
7385184,54,2,11312.82
7385184,61,3,12597.0
7385184,13,1,5800.0
7385185,68,1,3999.0
7385185,18,3,12600.0
7385185,62,2,12481.98
7385185,4,2,7617.98
7385186,20,1,3999.0
7385187,33,2,9709.98
7385187,20,2,7998.0
7385187,45,2,9490.0
7385188,67,1,3799.0
7385188,60,2,7998.0
7385188,35,3,11997.0
7385188,8,2,12959.98
7385188,33,2,9709.98
7385189,19,1,4887.5
7385190,5,3,10442.97
7385190,31,3,13349.7
7385190,28,3,11999.97
7385190,59,3,13937.97
7385190,52,1,2639.0
7385191,58,2,8225.8
7385192,6,2,3899.98
7385192,38,2,8798.0
7385193,47,3,12056.97
7385193,1,3,17697.0
7385193,40,3,12597.0
7385193,5,2,6961.98
7385193,13,3,17400.0
7385194,51,1,3673.99
7385194,20,1,3999.0
7385194,68,1,3999.0
7385195,53,3,22696.98
7385195,24,1,7399.0
7385195,49,2,9358.0
7385195,45,2,9490.0
7385195,51,3,11021.97
7385196,3,1,5499.0
7385196,32,3,13497.0
7385197,42,2,10000.0
7385197,37,2,6018.0
7385197,2,1,3500.0
7385198,11,3,15510.0
7385199,20,2,7998.0
7385199,67,1,3799.0
7385199,25,3,14252.97
7385200,43,2,6398.0
7385200,13,1,5800.0
7385200,7,1,4299.99
7385200,22,2,14798.0
7385200,20,3,11997.0
7385201,60,1,3999.0
7385201,21,2,11598.0
7385201,23,1,4399.0
7385202,14,1,8000.0
7385202,46,3,16127.97
7385202,16,2,10543.98
7385203,34,2,11798.0
7385204,4,1,3808.99
7385205,39,2,10398.0
7385205,53,3,22696.98
7385205,32,1,4499.0
7385205,38,2,8798.0
7385205,13,2,11600.0
7385206,39,3,17156.7
7385206,31,3,14684.67
7385206,28,3,13199.97
7385207,26,3,10570.8
7385207,28,2,9199.98
7385207,17,3,18270.85
7385208,45,1,4745.0
7385208,20,3,11997.0
7385208,43,3,9597.0
7385208,21,2,11598.0
7385209,48,2,10751.98
7385209,31,2,8899.8
7385209,23,1,4399.0
7385210,68,1,4598.85
7385211,6,3,5849.97
7385211,13,1,5800.0
7385211,49,1,4679.0
7385211,53,1,7565.66
7385212,37,3,9027.0
7385213,37,1,3009.0
7385214,1,1,5899.0
7385214,8,1,6479.99
7385214,54,2,11312.82
7385215,34,2,11798.0
7385215,38,2,8798.0
7385215,35,2,7998.0
7385216,68,3,11997.0
7385216,21,3,17397.0
7385216,13,3,17400.0
7385216,55,3,9627.24
7385217,6,3,5849.97
7385217,63,3,5550.0
7385217,4,3,11426.97
7385218,9,3,8397.0
7385218,23,3,13197.0
7385218,68,1,3999.0
7385219,33,2,10680.98
7385219,18,3,13860.0
7385219,7,1,4729.99
7385220,47,3,12056.97
7385220,54,3,16969.23
7385220,25,3,14252.97
7385221,54,2,11312.82
7385221,44,3,19185.0
7385222,68,3,11997.0
7385222,38,3,13197.0
7385222,66,3,10197.0
7385222,8,2,12959.98
7385223,32,1,4948.9
7385223,1,3,19466.7
7385224,38,1,4838.9
7385224,63,1,2035.0
7385224,34,1,6488.9
7385225,4,3,12569.67
7385226,45,2,9490.0
7385226,40,1,4199.0
7385226,58,2,7478.0
7385226,48,2,10751.98
7385227,61,1,4618.9
7385227,2,2,7700.0
7385227,59,1,5110.59
7385227,32,1,4948.9
7385227,35,2,8797.8
7385228,63,1,2035.0
7385229,45,3,14235.0
7385229,21,1,5799.0
7385229,53,1,7565.66
7385229,13,1,5800.0
7385229,18,2,8400.0
7385230,59,2,9291.98
7385230,54,1,5656.41
7385231,45,3,14235.0
7385231,5,3,10442.97
7385231,37,3,9027.0
7385231,63,1,1850.0
7385231,61,3,12597.0
7385232,50,3,18512.97
7385232,32,2,9897.8
7385233,29,1,3799.0
7385234,53,1,7565.66
7385234,29,1,3799.0
7385235,35,2,9197.7
7385236,29,1,4178.9
7385236,34,1,6488.9
7385236,18,2,9240.0
7385236,12,1,6050.0
7385237,29,3,13106.55
7385237,37,3,10381.05
7385237,68,2,9197.7
7385238,1,3,20351.55
7385238,41,1,4943.85
7385238,32,1,5173.85
7385238,35,2,9197.7
7385239,60,3,11997.0
7385239,48,1,5375.99
7385239,38,1,4399.0
7385239,69,2,7998.0
7385240,34,3,19466.7
7385240,61,2,9237.8
7385240,4,2,8379.78
7385241,22,1,7399.0
7385241,29,2,7598.0
7385241,54,1,5656.41
7385241,53,2,15131.32
7385241,45,2,9490.0
7385242,46,1,6182.39
7385242,33,1,5583.24
7385242,47,3,13865.52
7385242,37,1,3460.35
7385242,69,2,9197.7
7385243,13,3,17400.0
7385243,46,3,16127.97
7385244,18,3,14490.0
7385244,30,3,15007.5
7385244,64,2,8280.0
7385245,48,1,5913.59
7385245,62,1,6865.09
7385245,63,2,4070.0
7385245,24,1,8138.9
7385245,21,1,6378.9
7385246,50,3,18512.97
7385246,40,1,4618.9
7385246,67,1,4178.9
7385247,48,3,16127.97
7385247,30,1,4350.0
7385247,32,3,13497.0
7385247,19,1,4250.0
7385247,1,3,17697.0
7385248,44,3,19185.0
7385249,11,3,15510.0
7385250,38,1,4399.0
7385250,62,2,12481.98
7385250,39,3,15597.0
7385250,8,3,19439.97
7385251,65,1,5060.0
7385251,2,2,8050.0
7385251,3,2,12647.7
7385252,12,2,11000.0
7385252,63,1,1850.0
7385252,40,1,4199.0
7385252,20,2,7998.0
7385253,23,2,9677.8
7385253,46,1,5913.59
7385253,12,1,6050.0
7385254,36,2,6740.0
7385254,19,2,8500.0
7385254,40,2,8398.0
7385255,54,2,12444.1
7385256,8,3,21383.97
7385256,25,1,5226.09
7385256,51,1,4041.39
7385256,68,3,13196.7
7385256,2,3,11550.0
7385257,36,2,6740.0
7385257,42,3,15000.0
7385257,66,3,10197.0
7385258,62,2,12481.98
7385258,4,3,11426.97
7385259,20,2,7998.0
7385259,23,3,13197.0
7385259,17,1,5295.9
7385259,1,3,17697.0
7385260,5,2,6961.98
7385260,7,2,8599.98
7385260,25,1,4750.99
7385260,48,3,16127.97
7385260,1,2,11798.0
7385261,69,1,3999.0
7385261,29,2,7598.0
7385261,59,3,13937.97
7385262,28,3,13199.97
7385262,59,3,15331.77
7385262,9,2,6157.8
7385262,38,3,14516.7
7385263,44,3,19185.0
7385263,1,1,5899.0
7385264,45,2,9490.0
7385265,36,3,10110.0
7385265,59,2,9291.98
7385266,61,3,12597.0
7385266,7,1,4299.99
7385266,40,3,12597.0
7385267,2,2,7000.0
7385267,21,1,5799.0
7385267,32,3,13497.0
7385267,61,3,12597.0
7385268,1,2,13567.7
7385268,14,1,9200.0
7385268,15,3,26564.97
7385268,63,1,2127.5
7385269,31,3,15352.15
7385269,68,2,9197.7
7385269,66,2,7817.7
7385269,29,2,8737.7
7385269,2,2,8050.0
7385270,64,2,7200.0
7385270,41,2,8598.0
7385271,29,3,11397.0
7385271,46,2,10751.98
7385271,23,3,13197.0
7385272,12,2,12650.0
7385272,11,3,16215.0
7385272,1,2,13567.7
7385272,8,3,22355.97
7385273,33,2,9709.98
7385273,13,3,17400.0
7385273,38,3,13197.0
7385273,58,2,7478.0
7385273,18,3,12600.0
7385274,21,3,17397.0
7385275,61,3,12597.0
7385275,25,2,9501.98
7385275,45,2,9490.0
7385275,65,2,8800.0
7385276,19,2,8500.0
7385276,9,1,2799.0
7385276,20,1,3999.0
7385277,14,1,9200.0
7385277,9,3,9656.55
7385277,53,1,8700.51
7385278,68,3,13196.7
7385278,1,1,6488.9
7385278,9,2,6157.8
7385278,67,1,4178.9
7385279,8,1,6479.99
7385279,12,2,11000.0
7385279,51,2,7347.98
7385279,28,3,11999.97
7385280,43,3,9597.0
7385280,37,1,3009.0
7385280,3,3,16497.0
7385280,40,2,8398.0
7385280,16,3,15815.97
7385281,56,2,9910.98
7385281,66,1,3738.9
7385281,44,3,21103.5
7385282,49,3,16142.55
7385282,18,3,14490.0
7385283,5,3,11487.27
7385283,42,1,5500.0
7385283,24,2,16277.8
7385283,44,2,14069.0
7385283,36,3,11121.0
7385284,29,1,4178.9
7385284,2,1,3850.0
7385284,66,3,11216.7
7385284,46,2,11827.18
7385285,67,2,7598.0
