ord_id,ord_date,ord_tax_loc,order_tot,ord_ship_add,ord_ship_date,ord_track_num,warehouse_id,cus_id
7385956,2017-09-06,20,21290.97,False,2017-09-17,PAC403724-3,3,830
7385957,2018-03-10,15,22728.98,True,2018-03-19,PAC849465-2,1,2256
7385958,2021-10-31,4,36481.64,True,2021-11-03,PAC297721-5,1,1706
7385959,2019-10-22,17,10543.98,False,2019-11-01,PAC935383-7,2,807
7385960,2017-10-24,10,24503.44,True,2017-10-30,PAC593421-9,1,440
7385961,2020-07-21,2,5295.9,False,2020-07-31,PAC585798-6,1,1937
7385962,2021-03-21,11,34221.24,True,2021-04-01,PAC760965-3,3,1075
7385963,2020-02-22,6,29729.94,False,2020-03-05,PAC102208-8,1,647
7385964,2023-02-24,17,37062.3,False,2023-02-25,PAC753215-0,3,172
7385965,2022-05-14,1,46426.6,True,2022-05-18,PAC177504-5,1,751
7385966,2020-02-28,11,11160.98,True,2020-03-09,PAC950847-2,2,1453
7385967,2023-07-02,12,32930.68,True,2023-07-12,PAC340054-4,2,166
7385968,2022-06-01,10,43224.48,True,2022-06-05,PAC795909-1,2,231
7385969,2022-04-20,3,20059.6,False,2022-04-22,PAC502867-5,2,1299
7385970,2021-03-16,2,10751.98,False,2021-03-21,PAC813459-4,1,1929
7385971,2017-02-12,18,22740.98,True,2017-02-13,PAC179489-8,1,2249
7385972,2022-11-27,12,13730.18,False,2022-12-07,PAC500723-1,1,650
7385973,2020-05-02,16,38155.86,True,2020-05-05,PAC911129-1,3,1349
7385974,2025-06-01,2,46941.84,True,2025-06-09,PAC315063-7,3,1922
7385975,2024-02-22,9,32418.47,True,2024-03-04,PAC564081-8,1,1716
7385976,2021-09-15,6,47646.97,True,2021-09-19,PAC499043-0,1,1352
7385977,2019-07-29,1,63497.0,False,2019-08-01,PAC358525-9,2,2194
7385978,2019-01-30,15,32942.98,False,2019-02-11,PAC304950-6,3,78
7385979,2020-03-10,16,35325.97,True,2020-03-12,PAC790759-6,3,2488
7385980,2020-09-29,18,42644.7,False,2020-09-30,PAC688507-4,2,2103
7385981,2020-01-04,9,24345.95,True,2020-01-15,PAC824485-7,1,1289
7385982,2020-11-25,8,3480.99,True,2020-12-01,PAC841791-1,1,966
7385983,2018-09-09,10,24486.0,True,2018-09-17,PAC653176-8,3,15
7385984,2025-10-09,19,23696.87,True,2025-10-12,PAC521578-4,2,1503
7385985,2018-02-07,18,38820.98,False,2018-02-15,PAC536123-5,1,1598
7385986,2025-04-22,20,58602.21,False,2025-04-29,PAC872717-0,2,2498
7385987,2025-02-12,6,41888.72,True,2025-02-16,PAC303472-2,1,2068
7385988,2020-12-11,3,14798.0,False,2020-12-20,PAC535922-7,3,72
7385989,2023-03-12,19,12297.99,False,2023-03-15,PAC905240-7,2,715
7385990,2020-07-30,8,14789.0,False,2020-08-09,PAC463213-6,3,1740
7385991,2022-03-24,12,49809.04,True,2022-03-27,PAC278329-0,2,1394
7385992,2020-03-10,6,26768.06,True,2020-03-23,PAC749127-4,2,470
7385993,2020-01-11,12,52079.97,False,2020-01-19,PAC257188-8,2,560
7385994,2021-07-26,7,36672.99,False,2021-08-06,PAC666128-6,3,470
7385995,2020-10-31,14,48764.95,False,2020-11-01,PAC909019-7,1,921
7385996,2021-08-02,15,47796.0,True,2021-08-05,PAC261182-3,3,2342
7385997,2019-12-05,18,71417.95,False,2019-12-15,PAC230602-3,3,84
7385998,2020-04-18,8,12899.97,False,2020-04-30,PAC778521-9,1,1263
7385999,2017-11-09,8,27896.98,True,2017-11-19,PAC170192-8,3,2275
7386000,2017-07-14,2,8398.0,False,2017-07-26,PAC972304-0,2,1030
7386001,2019-08-03,10,31796.0,True,2019-08-15,PAC483786-1,2,1508
7386002,2017-10-04,10,32821.79,True,2017-10-16,PAC558424-8,3,948
7386003,2018-01-22,20,47494.97,True,2018-01-29,PAC139437-5,1,122
7386004,2024-02-03,3,28399.25,False,2024-02-13,PAC232896-4,3,2192
7386005,2017-05-25,15,57383.98,True,2017-06-07,PAC779473-2,3,1747
7386006,2022-07-10,3,4189.89,False,2022-07-23,PAC399001-8,3,1043
7386007,2019-10-13,8,39735.7,True,2019-10-20,PAC176572-5,3,2599
7386008,2024-09-09,8,23834.87,True,2024-09-11,PAC164934-7,1,568
7386009,2020-10-11,1,29755.95,False,2020-10-20,PAC763308-8,1,201
7386010,2020-01-18,16,69531.95,False,2020-01-19,PAC350923-2,1,391
7386011,2020-11-29,10,12683.97,False,2020-12-12,PAC535787-7,3,1130
7386012,2020-05-11,9,4750.99,True,2020-05-15,PAC949161-8,1,108
7386013,2021-05-13,11,8500.0,True,2021-05-15,PAC131987-8,3,1521
7386014,2018-03-03,20,38632.98,True,2018-03-16,PAC601511-9,2,760
7386015,2025-12-20,7,47123.52,False,2025-12-30,PAC913507-5,2,491
7386016,2020-07-15,15,61056.8,True,2020-07-17,PAC631902-9,3,1488
7386017,2020-03-22,1,15815.97,True,2020-03-29,PAC116512-9,2,2379
7386018,2023-01-17,1,43519.16,True,2023-01-25,PAC320327-7,3,1279
7386019,2020-04-14,3,8798.0,True,2020-04-24,PAC687380-5,2,386
7386020,2024-04-19,4,46771.6,False,2024-04-24,PAC197449-0,3,119
7386021,2020-08-27,8,18015.0,False,2020-09-09,PAC454236-6,2,2570
7386022,2023-02-20,11,23951.35,False,2023-03-02,PAC793134-6,2,730
7386023,2018-02-05,3,11397.0,False,2018-02-11,PAC917828-6,3,1609
7386024,2024-06-06,19,25294.25,False,2024-06-08,PAC997270-8,2,112
7386025,2023-04-22,15,35725.75,False,2023-04-28,PAC864889-5,1,390
7386026,2019-02-28,2,42488.98,True,2019-03-08,PAC311562-3,2,2439
7386027,2018-06-26,16,19309.0,False,2018-06-27,PAC202610-9,1,1631
7386028,2020-02-03,8,35812.96,False,2020-02-12,PAC205096-5,2,2505
7386029,2025-10-03,10,53968.31,False,2025-10-04,PAC829423-0,2,1526
7386030,2019-08-16,7,14797.88,True,2019-08-23,PAC335157-4,1,1468
7386031,2020-08-29,9,30141.14,True,2020-09-08,PAC391971-0,3,971
7386032,2017-04-22,8,13489.0,False,2017-04-24,PAC742062-2,1,566
7386033,2020-06-03,17,37307.94,True,2020-06-09,PAC819585-7,3,887
7386034,2021-06-20,14,14235.0,False,2021-07-03,PAC911670-0,2,1483
7386035,2025-07-10,12,22774.59,False,2025-07-15,PAC208316-0,1,495
7386036,2020-11-28,13,21219.97,False,2020-12-10,PAC999166-8,1,2045
7386037,2024-02-26,5,39541.6,False,2024-03-04,PAC705624-9,3,104
7386038,2021-02-11,3,38777.95,True,2021-02-23,PAC608761-6,3,2510
7386039,2017-06-01,14,59139.94,True,2017-06-11,PAC470945-2,2,1241
7386040,2020-02-01,7,14097.0,True,2020-02-12,PAC642543-3,2,2555
7386041,2021-07-12,14,3064.0,False,2021-07-17,PAC240414-9,2,292
7386042,2025-06-30,14,16755.48,True,2025-07-13,PAC673551-6,2,2114
7386043,2024-07-25,7,27559.72,False,2024-08-03,PAC223835-2,2,1801
7386044,2019-05-01,16,23393.98,False,2019-05-05,PAC860576-6,3,123
7386045,2019-04-01,6,40144.99,True,2019-04-07,PAC300365-3,1,2270
7386046,2019-01-20,12,43844.0,False,2019-01-27,PAC201974-6,2,2080
7386047,2025-03-18,18,60533.56,False,2025-03-21,PAC106722-1,3,2111
7386048,2024-06-30,3,11727.7,False,2024-07-04,PAC668342-3,2,2291
7386049,2023-09-15,15,10293.8,False,2023-09-17,PAC971047-0,1,2350
7386050,2020-05-27,14,8798.0,False,2020-05-31,PAC991966-9,1,1727
7386051,2020-11-09,17,37271.7,True,2020-11-18,PAC854855-6,2,2070
7386052,2020-09-11,14,32994.0,True,2020-09-23,PAC417247-7,3,1318
7386053,2019-08-03,10,5550.0,True,2019-08-04,PAC276664-5,2,1101
7386054,2020-11-10,7,35147.96,False,2020-11-12,PAC963523-2,1,337
7386055,2017-04-24,14,52182.96,True,2017-04-27,PAC353704-0,3,260
7386056,2018-05-07,5,52642.0,False,2018-05-19,PAC281886-0,3,2470
7386057,2024-11-04,6,15542.22,False,2024-11-07,PAC854353-8,2,1942
7386058,2023-06-20,20,20526.88,False,2023-06-21,PAC181482-4,2,2533
7386059,2020-07-11,6,16901.23,False,2020-07-16,PAC331028-9,3,739
7386060,2020-11-28,5,30936.39,True,2020-12-11,PAC489920-4,3,898
7386061,2020-04-23,15,11854.98,True,2020-05-06,PAC959142-7,2,1402
7386062,2023-05-11,8,18533.77,False,2023-05-22,PAC987177-3,2,1377
7386063,2023-10-19,6,25010.67,True,2023-10-25,PAC915921-0,1,523
7386064,2023-08-02,18,51765.99,True,2023-08-07,PAC624363-1,1,88
7386065,2023-03-04,18,42693.2,True,2023-03-08,PAC350451-7,1,2380
7386066,2019-02-02,11,28848.96,False,2019-02-06,PAC723144-5,3,889
7386067,2020-03-06,1,16264.0,True,2020-03-07,PAC136221-0,1,245
7386068,2020-09-19,4,22757.99,True,2020-09-29,PAC552449-1,2,2223
7386069,2020-02-25,18,49268.99,True,2020-03-01,PAC289297-7,1,83
7386070,2023-07-02,19,56921.67,True,2023-07-09,PAC921470-4,2,1616
7386071,2020-02-22,15,17697.0,False,2020-03-05,PAC849007-9,2,25
7386072,2018-05-31,6,42011.0,False,2018-06-07,PAC853881-9,2,642
7386073,2020-06-05,16,12897.0,False,2020-06-14,PAC314173-8,1,2093
7386074,2025-10-18,20,20351.55,False,2025-10-26,PAC168062-5,1,1621
7386075,2019-04-22,18,73197.97,True,2019-04-23,PAC524383-2,2,1632
7386076,2022-01-16,10,20680.96,True,2022-01-21,PAC554642-2,2,1494
7386077,2020-07-26,15,1850.0,True,2020-07-31,PAC315339-9,2,1523
7386078,2017-09-22,4,49832.97,True,2017-09-27,PAC574823-7,2,1845
7386079,2020-10-16,8,33684.79,False,2020-10-29,PAC895715-5,3,1860
7386080,2022-12-18,9,29918.88,True,2022-12-23,PAC977603-4,3,2460
7386081,2020-11-23,7,6798.0,False,2020-11-30,PAC798336-9,2,988
7386082,2024-09-11,14,31043.1,True,2024-09-18,PAC834394-2,3,1640
7386083,2019-12-13,13,26729.32,False,2019-12-19,PAC801791-5,2,1424
7386084,2017-11-18,14,33604.93,True,2017-11-22,PAC792340-7,1,2103
7386085,2025-05-09,11,64027.35,True,2025-05-19,PAC579125-8,3,2520
7386086,2020-05-05,9,21514.99,False,2020-05-10,PAC816208-9,2,1361
7386087,2021-07-17,19,25493.87,True,2021-07-28,PAC852300-6,3,2307
7386088,2023-11-17,20,20532.78,True,2023-11-30,PAC329962-4,2,602
7386089,2020-02-15,12,8287.0,True,2020-02-16,PAC244057-0,3,1942
7386090,2023-02-08,12,13196.7,True,2023-02-11,PAC446467-9,1,2585
7386091,2018-05-20,3,34888.9,False,2018-05-30,PAC593474-4,2,2380
7386092,2019-12-22,2,49367.97,False,2020-01-03,PAC479436-6,3,2609
7386093,2018-06-24,18,36311.0,False,2018-07-03,PAC291821-6,1,1050
7386094,2024-01-28,6,42223.39,False,2024-02-07,PAC718174-8,1,602
7386095,2019-04-10,12,21435.0,False,2019-04-14,PAC124840-6,3,634
7386096,2023-02-12,4,36963.64,True,2023-02-14,PAC480573-5,1,2455
7386097,2025-06-03,17,35256.87,False,2025-06-06,PAC583283-4,1,2506
7386098,2020-12-14,15,19825.24,True,2020-12-27,PAC368417-6,3,995
7386099,2021-01-04,17,14037.0,True,2021-01-13,PAC232780-5,1,275
7386100,2020-09-06,1,26796.97,True,2020-09-08,PAC468402-9,2,692
7386101,2020-02-17,15,10500.0,False,2020-02-20,PAC984189-5,2,1295
7386102,2020-09-28,10,34123.95,False,2020-10-09,PAC712684-6,1,837
7386103,2021-12-04,13,12750.0,True,2021-12-16,PAC865939-0,2,1373
7386104,2025-11-09,6,12650.0,False,2025-11-10,PAC616560-7,3,1192
7386105,2025-05-14,5,29217.67,True,2025-05-27,PAC355013-8,3,1204
7386106,2024-08-05,1,36806.9,True,2024-08-12,PAC890162-6,2,44
7386107,2024-11-13,16,36621.72,False,2024-11-25,PAC424789-1,3,2257
7386108,2020-09-16,16,22230.97,True,2020-09-24,PAC279853-2,3,1105
7386109,2022-07-04,15,37680.47,True,2022-07-15,PAC920605-1,3,455
7386110,2024-12-05,5,44944.25,False,2024-12-17,PAC656687-6,3,1043
7386111,2020-05-27,2,13099.0,False,2020-06-02,PAC761898-5,2,1017
7386112,2025-08-11,5,21595.83,True,2025-08-21,PAC756306-8,3,345
7386113,2020-06-30,8,3799.0,True,2020-07-02,PAC370709-8,2,710
7386114,2021-11-25,5,20167.98,True,2021-12-01,PAC184100-0,1,2213
7386115,2023-01-15,11,34261.37,True,2023-01-16,PAC757542-4,2,17
7386116,2025-06-30,11,63484.55,True,2025-07-02,PAC171950-9,3,852
7386117,2019-07-01,12,29681.3,False,2019-07-03,PAC276274-8,2,1790
7386118,2023-05-30,1,8841.78,False,2023-06-06,PAC845701-4,2,1059
7386119,2020-12-04,3,5849.97,True,2020-12-17,PAC703055-4,2,1201
7386120,2019-09-28,11,39801.97,True,2019-10-06,PAC662666-9,3,2237
7386121,2023-09-21,9,8106.99,False,2023-09-27,PAC107116-9,3,881
7386122,2021-03-10,3,22224.0,True,2021-03-19,PAC149655-0,3,2385
7386123,2022-07-17,17,17311.8,False,2022-07-19,PAC519843-6,3,2299
7386124,2020-02-13,15,34200.87,True,2020-02-16,PAC626689-5,1,27
7386125,2020-10-06,2,32926.96,False,2020-10-19,PAC237609-0,1,1134
7386126,2022-02-05,17,41546.07,True,2022-02-18,PAC682289-6,3,1762
7386127,2020-06-14,3,30716.8,False,2020-06-16,PAC760866-8,2,2028
7386128,2019-01-10,13,36386.95,False,2019-01-14,PAC354807-8,3,2312
7386129,2025-08-11,20,15005.2,False,2025-08-12,PAC435810-1,2,2412
7386130,2020-11-20,6,40531.97,True,2020-11-30,PAC810419-9,1,1759
7386131,2023-04-15,8,18057.6,True,2023-04-18,PAC637376-1,1,1524
7386132,2020-06-23,16,22240.97,False,2020-07-01,PAC436497-5,3,192
7386133,2020-04-01,1,51056.94,True,2020-04-05,PAC264787-4,3,1608
7386134,2020-06-17,11,35122.85,False,2020-06-29,PAC698300-5,2,1209
7386135,2020-06-20,12,24997.94,False,2020-06-26,PAC404407-9,3,1824
7386136,2021-01-26,18,69207.97,True,2021-01-29,PAC823760-1,2,327
7386137,2021-01-22,6,24141.0,False,2021-01-23,PAC222116-3,2,1863
7386138,2020-10-30,1,42814.98,False,2020-11-02,PAC295197-3,1,201
7386139,2018-05-18,3,26159.99,True,2018-05-20,PAC850727-6,3,1026
7386140,2020-10-28,17,43438.23,False,2020-11-10,PAC787009-3,2,1640
7386141,2018-09-23,1,16239.0,True,2018-09-25,PAC937270-3,2,1074
7386142,2018-04-16,2,19252.97,False,2018-04-19,PAC360658-2,2,1082
7386143,2025-04-25,20,10611.14,True,2025-05-07,PAC328010-8,1,2330
7386144,2021-12-16,11,32182.97,False,2021-12-19,PAC121168-3,3,1764
7386145,2022-07-12,8,40905.93,False,2022-07-20,PAC619159-2,2,763
7386146,2020-06-09,4,3999.0,False,2020-06-15,PAC842674-6,3,1825
7386147,2025-01-26,7,13818.38,False,2025-02-01,PAC302821-9,1,2566
7386148,2022-04-22,17,24748.88,True,2022-04-24,PAC611053-1,3,2488
7386149,2023-08-24,10,41219.16,False,2023-09-02,PAC528020-9,3,1935
7386150,2020-04-21,20,34095.0,True,2020-05-03,PAC856170-1,3,1960
7386151,2025-08-04,5,36643.58,False,2025-08-10,PAC385720-5,2,810
7386152,2024-03-02,20,41534.51,True,2024-03-11,PAC281770-4,1,868
7386153,2024-07-05,14,20123.85,False,2024-07-11,PAC426175-8,3,1828
7386154,2018-10-04,7,17597.0,True,2018-10-06,PAC640626-3,1,1911
7386155,2019-10-07,17,39564.23,False,2019-10-19,PAC262476-0,1,982
7386156,2019-12-01,14,36379.98,False,2019-12-05,PAC950759-3,3,140
7386157,2019-10-07,6,49052.96,True,2019-10-10,PAC918979-8,3,1955
7386158,2024-07-11,5,21444.02,False,2024-07-16,PAC972737-2,2,1531
7386159,2017-04-29,1,48810.16,False,2017-05-02,PAC680177-6,2,2618
7386160,2017-10-11,20,8800.0,False,2017-10-15,PAC561032-5,3,1656
7386161,2019-10-18,10,46608.0,False,2019-10-22,PAC676151-2,1,657
7386162,2019-01-15,5,21595.0,False,2019-01-26,PAC242800-7,1,2606
7386163,2019-05-15,14,36156.98,False,2019-05-16,PAC425160-8,1,2365
7386164,2023-12-10,17,51776.67,False,2023-12-13,PAC204026-4,2,2246
7386165,2021-05-07,2,27614.0,False,2021-05-14,PAC960640-4,3,1672
7386166,2017-01-22,6,40838.92,False,2017-01-31,PAC822325-7,3,244
7386167,2020-07-20,14,74818.94,False,2020-07-25,PAC985662-2,3,1244
7386168,2020-06-18,11,23065.99,False,2020-06-19,PAC243004-5,1,620
7386169,2018-03-01,18,32624.97,False,2018-03-04,PAC869545-3,1,1205
7386170,2022-09-12,8,19414.89,True,2022-09-22,PAC642891-1,1,991
7386171,2022-12-17,15,37458.26,True,2022-12-23,PAC781479-0,2,1905
7386172,2023-02-25,4,37414.3,False,2023-03-04,PAC496981-2,2,727
7386173,2023-03-26,3,15510.0,True,2023-04-05,PAC589121-5,1,1252
7386174,2017-01-01,7,53103.95,False,2017-01-09,PAC328136-1,2,977
7386175,2025-07-13,19,9104.55,False,2025-07-23,PAC722104-2,3,381
7386176,2024-02-08,18,87521.88,False,2024-02-15,PAC266948-9,3,1983
7386177,2025-01-08,6,32347.14,False,2025-01-19,PAC706213-2,3,1794
7386178,2017-02-28,10,36204.98,False,2017-03-07,PAC792266-1,3,1419
7386179,2025-04-29,14,29949.42,False,2025-05-10,PAC759748-9,3,867
7386180,2024-01-23,11,4944.99,True,2024-01-25,PAC627678-6,2,500
7386181,2024-05-04,7,56574.23,False,2024-05-11,PAC555288-4,1,609
7386182,2017-12-14,18,57133.98,False,2017-12-26,PAC648317-4,2,1873
7386183,2023-05-03,9,13461.78,True,2023-05-09,PAC207921-1,1,90
7386184,2025-08-04,15,16349.54,True,2025-08-06,PAC236892-5,1,1165
7386185,2022-09-21,10,9910.98,False,2022-09-29,PAC718513-6,3,2503
7386186,2021-06-15,16,43878.12,True,2021-06-22,PAC957540-6,1,572
7386187,2025-06-12,1,22163.94,True,2025-06-19,PAC711478-7,2,1606
7386188,2020-08-10,18,45096.97,True,2020-08-14,PAC562326-6,1,1195
7386189,2021-11-15,2,20747.0,True,2021-11-17,PAC567060-4,1,2264
7386190,2020-09-29,14,5375.99,False,2020-10-06,PAC685107-8,2,98
7386191,2025-04-25,7,32153.94,True,2025-05-05,PAC504186-5,3,1350
7386192,2017-10-11,10,1850.0,True,2017-10-12,PAC715996-9,1,570
7386193,2020-11-04,7,25967.8,True,2020-11-07,PAC227348-7,1,2016
7386194,2022-10-22,1,39027.98,False,2022-10-23,PAC605858-4,2,1066
7386195,2023-11-17,3,29343.55,True,2023-11-20,PAC837026-7,3,114
7386196,2021-08-21,9,11397.0,True,2021-09-03,PAC415977-5,1,892
7386197,2025-01-26,18,8360.48,True,2025-01-27,PAC963776-0,2,809
7386198,2025-05-29,14,9087.28,False,2025-06-01,PAC264620-0,1,1348
7386199,2017-08-28,12,30593.98,False,2017-09-03,PAC572244-8,1,1779
7386200,2020-06-10,7,44739.96,True,2020-06-12,PAC358489-8,2,1318
7386201,2017-03-29,20,46411.97,True,2017-04-09,PAC739807-9,3,473
7386202,2020-02-23,1,28823.96,True,2020-03-07,PAC939375-5,2,1181
7386203,2020-12-28,17,16147.97,False,2021-01-06,PAC660738-3,1,1621
7386204,2025-02-02,14,43806.95,False,2025-02-10,PAC941839-0,2,1144
7386205,2024-06-08,16,4598.85,True,2024-06-09,PAC980103-0,1,476
7386206,2018-04-21,6,17697.0,True,2018-04-29,PAC998371-4,1,1345
7386207,2017-12-13,4,16097.99,True,2017-12-26,PAC296007-3,1,1502
7386208,2021-09-23,18,33557.98,True,2021-09-24,PAC878138-4,2,233
7386209,2020-12-21,4,10751.98,False,2021-01-03,PAC759399-4,2,631
7386210,2019-09-20,11,31447.99,False,2019-10-03,PAC147405-6,3,1400
7386211,2024-12-22,5,24264.97,True,2024-12-26,PAC394070-1,1,1288
7386212,2025-04-05,15,50424.02,False,2025-04-12,PAC885255-5,1,243
7386213,2020-06-11,19,47926.65,True,2020-06-20,PAC140547-1,2,1282
7386214,2024-11-18,9,40397.17,False,2024-11-21,PAC202011-0,2,615
7386215,2020-05-14,20,64872.21,True,2020-05-17,PAC911061-3,1,375
7386216,2023-04-26,12,34096.68,True,2023-05-04,PAC772877-2,1,1766
7386217,2020-09-28,5,36638.97,False,2020-10-09,PAC139635-5,3,160
7386218,2018-04-02,7,44674.61,True,2018-04-12,PAC402618-4,1,2366
7386219,2025-04-07,5,5863.85,False,2025-04-17,PAC755469-5,1,1844
7386220,2020-08-26,8,68617.2,True,2020-08-29,PAC766333-8,1,1335
7386221,2023-04-17,11,59290.77,True,2023-04-22,PAC814248-6,3,2306
7386222,2020-04-19,11,19548.99,False,2020-05-02,PAC476141-7,3,2123
7386223,2017-03-12,1,21857.97,True,2017-03-13,PAC750585-6,1,976
7386224,2018-01-10,8,35995.0,True,2018-01-22,PAC772585-0,2,1678
7386225,2020-10-28,15,27447.86,False,2020-11-08,PAC366820-4,1,739
7386226,2022-11-02,17,68665.27,False,2022-11-13,PAC234937-9,3,2463
7386227,2020-03-01,16,4350.0,False,2020-03-11,PAC369015-9,1,1935
7386228,2022-11-23,11,37946.7,True,2022-11-27,PAC912173-5,2,727
7386229,2022-12-04,12,57542.8,False,2022-12-11,PAC796470-5,2,584
7386230,2022-12-24,7,7658.18,False,2023-01-05,PAC640064-9,3,30
7386231,2020-10-23,17,11798.0,True,2020-10-26,PAC216807-1,2,38
7386232,2025-02-17,11,26011.83,False,2025-03-02,PAC887593-9,2,2248
7386233,2020-10-18,4,52699.96,False,2020-10-27,PAC343016-7,2,837
7386234,2020-08-21,3,26959.89,False,2020-08-24,PAC786938-0,2,281
7386235,2019-01-13,8,18694.99,False,2019-01-26,PAC584704-2,1,1199
7386236,2020-01-21,18,44587.98,True,2020-02-02,PAC278686-2,1,577
7386237,2017-06-07,15,10197.0,True,2017-06-12,PAC712522-7,1,1072
7386238,2022-04-06,4,12097.8,False,2022-04-10,PAC543624-0,3,1211
7386239,2019-07-16,6,46139.95,True,2019-07-24,PAC925087-0,1,2023
7386240,2020-01-16,1,9627.24,True,2020-01-23,PAC495127-3,1,2393
7386241,2023-08-30,4,30749.38,True,2023-09-12,PAC839262-7,2,419
7386242,2020-02-19,5,23496.0,True,2020-03-01,PAC176092-7,1,306
7386243,2019-06-22,14,50052.0,False,2019-07-03,PAC692013-1,1,1855
7386244,2018-09-22,9,10000.0,True,2018-09-30,PAC973307-2,1,1663
7386245,2023-09-15,2,27067.77,False,2023-09-18,PAC604253-9,3,552
7386246,2018-04-29,2,8037.98,True,2018-05-08,PAC637458-5,1,1548
7386247,2020-08-26,12,13097.0,False,2020-08-31,PAC273843-5,3,1055
7386248,2020-11-13,17,17499.0,True,2020-11-26,PAC209295-8,3,1744
7386249,2022-10-24,20,35917.13,False,2022-11-01,PAC818904-8,3,1685
7386250,2022-04-05,17,31472.07,False,2022-04-09,PAC225837-2,3,1258
7386251,2024-01-26,10,46029.84,False,2024-01-29,PAC758504-9,3,844
7386252,2017-06-16,14,40461.97,True,2017-06-20,PAC103661-7,3,1255
7386253,2020-01-04,14,22197.0,False,2020-01-11,PAC349713-4,3,870
7386254,2019-11-10,2,5800.0,True,2019-11-14,PAC763186-7,3,1670
7386255,2018-06-29,13,31612.0,True,2018-07-05,PAC437463-0,2,715
7386256,2019-12-14,15,9400.0,True,2019-12-24,PAC951733-2,1,478
7386257,2020-01-24,14,38046.0,False,2020-01-26,PAC752524-4,3,1433
7386258,2020-12-05,9,55880.97,False,2020-12-11,PAC734020-0,3,855
7386259,2022-07-27,18,21994.5,False,2022-08-01,PAC641969-6,2,1036
7386260,2020-05-10,7,46109.95,False,2020-05-12,PAC694439-6,3,1038
7386261,2023-02-20,1,39021.37,True,2023-03-04,PAC719295-3,1,1597
7386262,2020-03-04,4,23454.97,False,2020-03-12,PAC785094-4,1,671
7386263,2019-12-18,20,32623.97,True,2019-12-30,PAC758510-3,1,1414
7386264,2021-01-10,16,34173.0,True,2021-01-21,PAC948709-4,1,995
7386265,2017-03-30,15,24855.98,False,2017-04-06,PAC307018-8,1,670
7386266,2017-10-25,17,47742.97,True,2017-11-03,PAC600292-0,1,1545
7386267,2020-07-04,8,13678.0,True,2020-07-17,PAC709687-1,3,435
7386268,2025-06-02,2,45601.84,False,2025-06-12,PAC203090-8,2,974
7386269,2023-02-28,7,36537.85,True,2023-03-12,PAC600183-9,2,1969
7386270,2017-11-25,17,63027.12,True,2017-12-01,PAC651531-5,1,1352
7386271,2024-06-07,16,31262.73,True,2024-06-14,PAC954902-4,3,344
7386272,2023-04-09,3,45095.59,True,2023-04-17,PAC929217-3,2,422
7386273,2022-01-12,10,11487.27,False,2022-01-24,PAC754251-9,2,1789
7386274,2024-03-02,5,17823.85,False,2024-03-12,PAC946676-9,1,1602
7386275,2020-06-13,3,13197.0,True,2020-06-21,PAC101504-2,1,953
7386276,2019-04-06,19,14778.98,False,2019-04-17,PAC227673-9,1,2374
7386277,2020-11-21,1,8400.0,False,2020-11-24,PAC861637-6,3,1177
7386278,2021-02-20,1,17696.0,False,2021-03-03,PAC283995-0,3,1823
7386279,2020-12-30,10,33962.66,False,2021-01-09,PAC679346-7,1,1640
7386280,2021-05-17,1,29145.0,True,2021-05-26,PAC718698-8,1,2349
7386281,2025-06-23,3,87198.67,False,2025-07-06,PAC746765-4,2,2490
7386282,2025-01-01,17,4225.09,True,2025-01-07,PAC590841-7,3,429
7386283,2024-09-24,6,41221.72,True,2024-09-26,PAC629628-9,3,857
7386284,2023-12-22,13,12569.67,False,2024-01-02,PAC846397-9,2,1693
7386285,2025-06-04,16,32426.55,True,2025-06-13,PAC144157-3,3,1662
7386286,2018-01-03,17,12918.79,False,2018-01-14,PAC165499-8,2,2385
7386287,2019-09-15,10,23458.97,True,2019-09-24,PAC314375-6,1,1440
7386288,2020-10-26,8,30433.97,True,2020-11-01,PAC517939-4,3,2571
7386289,2024-06-08,10,13798.85,True,2024-06-16,PAC842562-5,1,1754
7386290,2020-11-11,16,33756.98,False,2020-11-13,PAC313979-6,3,2539
7386291,2023-06-07,5,13888.58,False,2023-06-19,PAC991321-1,2,2526
7386292,2018-06-02,15,58553.98,True,2018-06-04,PAC512785-4,1,1154
7386293,2019-07-30,10,40974.96,True,2019-07-31,PAC865524-2,2,1955
7386294,2023-04-07,6,41121.25,True,2023-04-09,PAC883300-7,3,1593
7386295,2018-09-06,5,15887.7,False,2018-09-09,PAC410655-5,1,1446
7386296,2020-03-26,15,17697.0,True,2020-03-28,PAC768421-9,2,712
7386297,2019-09-15,20,24330.4,True,2019-09-19,PAC172553-0,3,2487
7386298,2020-03-24,20,22891.97,True,2020-04-03,PAC101723-0,3,958
7386299,2023-01-10,19,24950.15,False,2023-01-16,PAC300356-3,1,1767
7386300,2020-04-20,11,18278.99,True,2020-04-30,PAC319562-5,1,497
7386301,2021-03-26,14,11598.0,False,2021-04-05,PAC510729-9,1,385
7386302,2018-01-08,17,17796.0,True,2018-01-17,PAC224778-2,2,2479
7386303,2024-01-05,17,42254.81,True,2024-01-06,PAC232623-1,1,1703
7386304,2020-04-23,3,5550.0,False,2020-04-26,PAC975833-5,1,201
7386305,2022-06-01,15,60437.24,False,2022-06-14,PAC636579-3,2,2234
7386306,2023-03-14,3,18139.0,False,2023-03-22,PAC618111-4,2,1982
